window_start,LIVE_ORB,LIVE_VWM,LIVE_RENKO,CONSENSUS_2_OF_3,CHEAP_LEADER_PULLBACK,OPEN_FLIP_VALUE,LIVE_PRIORITY_PORTFOLIO
2026-03-26 05:10:00+00:00,10120.577872366053,10093.516916198403,10026.962755826251,10102.477175545391,10151.37763457614,10000.0,10120.577872366053
2026-03-26 05:15:00+00:00,10129.619908008439,10102.558967367308,10026.962755826251,10111.519211187777,10151.37763457614,10000.0,10129.619908008439
2026-03-26 05:20:00+00:00,10138.66083027859,10102.558967367308,10026.962755826251,10111.519211187777,10151.37763457614,10000.0,10138.66083027859
2026-03-26 05:25:00+00:00,10147.70684299968,10102.558967367308,10026.962755826251,10111.519211187777,10151.37763457614,10000.0,10147.70684299968
2026-03-26 05:30:00+00:00,10137.70684299968,10092.558967367308,10026.962755826251,10101.519211187777,10141.37763457614,10000.0,10137.70684299968
2026-03-26 05:35:00+00:00,10146.735391016591,10101.58756838009,10026.962755826251,10110.547759204688,10150.40442239675,10000.0,10146.735391016591
2026-03-26 05:40:00+00:00,10155.74108242027,10101.58756838009,10035.968621909691,10119.553450608368,10159.410288480192,10009.005866083442,10155.74108242027
2026-03-26 05:45:00+00:00,10164.727007245458,10110.573493205276,10044.96785357568,10128.552682274356,10168.39034582041,10009.005866083442,10164.727007245458
2026-03-26 05:50:00+00:00,10173.718720153407,10110.573493205276,10053.928275338809,10137.513104037485,10177.37673994241,10009.005866083442,10173.718720153407
2026-03-26 05:55:00+00:00,10182.757553439831,10119.612326491702,10053.928275338809,10146.55193732391,10177.37673994241,10009.005866083442,10182.757553439831
2026-03-26 06:00:00+00:00,10172.757553439831,10119.612326491702,10053.928275338809,10146.55193732391,10177.37673994241,10009.005866083442,10172.757553439831
2026-03-26 06:05:00+00:00,10181.75745481633,10128.6122278682,10062.912135723607,10155.535797708708,10186.372099414912,10009.005866083442,10181.75745481633
2026-03-26 06:10:00+00:00,10171.75745481633,10118.6122278682,10062.912135723607,10145.535797708708,10195.375253014367,10009.005866083442,10171.75745481633
2026-03-26 06:15:00+00:00,10180.797394458592,10127.652188863263,10062.912135723607,10154.57573735097,10204.376494929807,10009.005866083442,10180.797394458592
2026-03-26 06:20:00+00:00,10189.80108389648,10136.655878301153,10071.88861618392,10163.552217811282,10213.3760021065,10009.005866083442,10189.80108389648
2026-03-26 06:25:00+00:00,10198.797954544345,10145.652748949018,10080.867654223643,10172.531255851005,10222.36804322346,10009.005866083442,10198.797954544345
2026-03-26 06:30:00+00:00,10207.840813461264,10145.652748949018,10080.867654223643,10172.531255851005,10231.386600259013,10009.005866083442,10207.840813461264
2026-03-26 06:35:00+00:00,10216.882190395889,10145.652748949018,10080.867654223643,10172.531255851005,10231.386600259013,10009.005866083442,10216.882190395889
2026-03-26 06:40:00+00:00,10225.91107787476,10154.681636427887,10080.867654223643,10181.560143329874,10240.413701828096,10009.005866083442,10225.91107787476
2026-03-26 06:45:00+00:00,10234.95661099625,10154.681636427887,10080.867654223643,10181.560143329874,10249.431964016856,10009.005866083442,10234.95661099625
2026-03-26 06:50:00+00:00,10243.997053663015,10163.722079094652,10080.867654223643,10190.60058599664,10249.431964016856,10009.005866083442,10243.997053663015
2026-03-26 06:55:00+00:00,10253.029696532474,10163.722079094652,10080.867654223643,10190.60058599664,10258.463178714897,10009.005866083442,10253.029696532474
2026-03-26 07:00:00+00:00,10243.029696532474,10163.722079094652,10089.875402365633,10190.60058599664,10267.47092685689,10018.013614225432,10243.029696532474
2026-03-26 07:05:00+00:00,10233.029696532474,10153.722079094652,10089.875402365633,10180.60058599664,10257.47092685689,10018.013614225432,10233.029696532474
2026-03-26 07:10:00+00:00,10223.029696532474,10143.722079094652,10089.875402365633,10170.60058599664,10257.47092685689,10018.013614225432,10223.029696532474
2026-03-26 07:15:00+00:00,10232.062584710291,10143.722079094652,10089.875402365633,10170.60058599664,10266.503876494346,10018.013614225432,10232.062584710291
2026-03-26 07:20:00+00:00,10241.066049343926,10152.72554372829,10098.862972460542,10179.588156091548,10275.503137519205,10018.013614225432,10241.066049343926
2026-03-26 07:25:00+00:00,10250.099406546957,10161.758900931318,10107.858043259901,10188.583226890907,10284.535134615753,10018.013614225432,10250.099406546957
2026-03-26 07:30:00+00:00,10240.099406546957,10151.758900931318,10107.858043259901,10178.583226890907,10274.535134615753,10018.013614225432,10240.099406546957
2026-03-26 07:35:00+00:00,10249.12862424873,10160.788169769792,10107.858043259901,10187.61244459268,10283.562653865669,10018.013614225432,10249.12862424873
2026-03-26 07:40:00+00:00,10258.156251552442,10169.815797073505,10107.858043259901,10196.640071896392,10292.5883752501,10018.013614225432,10258.156251552442
2026-03-26 07:45:00+00:00,10267.201655882698,10178.861207563608,10107.858043259901,10205.68547622665,10292.5883752501,10018.013614225432,10267.201655882698
2026-03-26 07:50:00+00:00,10276.241725356533,10187.901277037441,10107.858043259901,10214.725545700483,10301.616407195655,10018.013614225432,10276.241725356533
2026-03-26 07:55:00+00:00,10285.272150889785,10196.931702570693,10107.858043259901,10223.755971233735,10310.645193315378,10018.013614225432,10285.272150889785
2026-03-26 08:00:00+00:00,10294.309676271754,10196.931702570693,10107.858043259901,10223.755971233735,10319.66492030821,10018.013614225432,10294.309676271754
2026-03-26 08:05:00+00:00,10284.309676271754,10196.931702570693,10107.858043259901,10223.755971233735,10309.66492030821,10018.013614225432,10284.309676271754
2026-03-26 08:10:00+00:00,10293.336839343228,10205.958865642167,10116.848998446774,10232.746926420608,10318.690133254857,10018.013614225432,10293.336839343228
2026-03-26 08:15:00+00:00,10283.336839343228,10205.958865642167,10116.848998446774,10232.746926420608,10327.700331006265,10018.013614225432,10283.336839343228
2026-03-26 08:20:00+00:00,10292.350118695855,10214.972144994794,10125.857323321477,10241.755251295312,10336.710339281572,10018.013614225432,10292.350118695855
2026-03-26 08:25:00+00:00,10282.350118695855,10214.972144994794,10125.857323321477,10241.755251295312,10336.710339281572,10018.013614225432,10282.350118695855
2026-03-26 08:30:00+00:00,10291.380943341093,10224.002969640032,10125.857323321477,10250.78607594055,10345.73956253206,10018.013614225432,10291.380943341093
2026-03-26 08:35:00+00:00,10300.423084371576,10233.045125904053,10125.857323321477,10259.828216971035,10354.762545108404,10018.013614225432,10300.423084371576
2026-03-26 08:40:00+00:00,10309.452417281593,10242.07445881407,10125.857323321477,10268.857549881051,10363.790134532284,10018.013614225432,10309.452417281593
2026-03-26 08:45:00+00:00,10318.469553416002,10242.07445881407,10125.857323321477,10268.857549881051,10372.804366326245,10018.013614225432,10318.469553416002
2026-03-26 08:50:00+00:00,10327.505474297708,10242.07445881407,10125.857323321477,10268.857549881051,10381.839171426567,10018.013614225432,10327.505474297708
2026-03-26 08:55:00+00:00,10317.505474297708,10242.07445881407,10125.857323321477,10268.857549881051,10381.839171426567,10018.013614225432,10317.505474297708
2026-03-26 09:00:00+00:00,10307.505474297708,10242.07445881407,10125.857323321477,10268.857549881051,10381.839171426567,10018.013614225432,10307.505474297708
2026-03-26 09:05:00+00:00,10316.54322005088,10242.07445881407,10134.86482596732,10277.865052526891,10390.846674072409,10018.013614225432,10316.54322005088
2026-03-26 09:10:00+00:00,10325.579087125521,10251.11032588871,10134.86482596732,10286.900919601532,10399.881420236972,10018.013614225432,10325.579087125521
2026-03-26 09:15:00+00:00,10334.588886187745,10260.120124950936,10143.856741425609,10295.892835059822,10408.887617425684,10018.013614225432,10334.588886187745
2026-03-26 09:20:00+00:00,10324.588886187745,10250.120124950936,10143.856741425609,10285.892835059822,10398.887617425684,10018.013614225432,10324.588886187745
2026-03-26 09:25:00+00:00,10333.615245738272,10259.146484501462,10152.866250541072,10294.902344175285,10407.91195034338,10018.013614225432,10333.615245738272
2026-03-26 09:30:00+00:00,10342.529517628334,10268.060756391524,10161.703351831515,10303.739445465728,10416.81359285391,10018.013614225432,10342.529517628334
2026-03-26 09:35:00+00:00,10351.569850743432,10277.101109765777,10161.703351831515,10312.779778580825,10425.823312046783,10018.013614225432,10351.569850743432
2026-03-26 09:40:00+00:00,10360.608522147066,10277.101109765777,10161.703351831515,10312.779778580825,10434.853709488927,10018.013614225432,10360.608522147066
2026-03-26 09:45:00+00:00,10369.635646368684,10286.128233987396,10161.703351831515,10321.806902802444,10443.87887988643,10018.013614225432,10369.635646368684
2026-03-26 09:50:00+00:00,10378.658157805057,10295.150745423769,10170.707357716017,10330.810908686946,10452.89899838659,10018.013614225432,10378.658157805057
2026-03-26 09:55:00+00:00,10368.658157805057,10285.150745423769,10170.707357716017,10320.810908686946,10461.92748659974,10018.013614225432,10368.658157805057
2026-03-26 10:00:00+00:00,10377.697095289559,10294.189682908273,10170.707357716017,10329.84984617145,10470.948050935474,10018.013614225432,10377.697095289559
2026-03-26 10:05:00+00:00,10367.697095289559,10294.189682908273,10170.707357716017,10329.84984617145,10479.96994048346,10027.035503773417,10367.697095289559
2026-03-26 10:10:00+00:00,10376.723206812369,10303.215794431082,10170.707357716017,10338.875957694258,10488.99400175868,10027.035503773417,10376.723206812369
2026-03-26 10:15:00+00:00,10385.764514069944,10303.215794431082,10170.707357716017,10338.875957694258,10488.99400175868,10027.035503773417,10385.764514069944
2026-03-26 10:20:00+00:00,10394.795046454858,10303.215794431082,10170.707357716017,10338.875957694258,10498.022904908412,10027.035503773417,10394.795046454858
2026-03-26 10:25:00+00:00,10384.795046454858,10293.215794431082,10170.707357716017,10328.875957694258,10498.022904908412,10027.035503773417,10384.795046454858
2026-03-26 10:30:00+00:00,10374.795046454858,10283.215794431082,10170.707357716017,10318.875957694258,10498.022904908412,10027.035503773417,10374.795046454858
2026-03-26 10:35:00+00:00,10383.840436518052,10292.2611906938,10170.707357716017,10327.921347757454,10507.05488296143,10027.035503773417,10383.840436518052
2026-03-26 10:40:00+00:00,10373.840436518052,10292.2611906938,10170.707357716017,10327.921347757454,10507.05488296143,10027.035503773417,10373.840436518052
2026-03-26 10:45:00+00:00,10382.861572189695,10301.28232636544,10170.707357716017,10336.942483429095,10516.073494776845,10027.035503773417,10382.861572189695
2026-03-26 10:50:00+00:00,10391.905932021378,10310.326695261563,10170.707357716017,10345.986843260778,10525.089485636141,10027.035503773417,10391.905932021378
2026-03-26 10:55:00+00:00,10381.905932021378,10300.326695261563,10170.707357716017,10335.986843260778,10515.089485636141,10027.035503773417,10381.905932021378
2026-03-26 11:00:00+00:00,10390.919358990792,10309.340122230979,10179.683843332,10344.963328876762,10524.09965556193,10027.035503773417,10390.919358990792
2026-03-26 11:05:00+00:00,10399.935424761174,10318.35618800136,10188.707642288371,10353.987127833132,10533.112715195786,10027.035503773417,10399.935424761174
2026-03-26 11:10:00+00:00,10408.959001828312,10327.3797650685,10188.707642288371,10363.010704900273,10542.134000748187,10027.035503773417,10408.959001828312
2026-03-26 11:15:00+00:00,10417.990858193789,10327.3797650685,10188.707642288371,10363.010704900273,10551.16435400707,10027.035503773417,10417.990858193789
2026-03-26 11:20:00+00:00,10427.022536050592,10336.411442925302,10188.707642288371,10372.042382757074,10560.194511750584,10027.035503773417,10427.022536050592
2026-03-26 11:25:00+00:00,10417.022536050592,10336.411442925302,10188.707642288371,10372.042382757074,10569.226589623178,10036.067581646012,10417.022536050592
2026-03-26 11:30:00+00:00,10426.041042330484,10345.429949205194,10197.714562300444,10381.049302769146,10578.242321887565,10036.067581646012,10426.041042330484
2026-03-26 11:35:00+00:00,10435.065375758515,10354.454282633225,10206.724099047822,10390.058839516527,10587.264435795129,10036.067581646012,10435.065375758515
2026-03-26 11:40:00+00:00,10444.104610177661,10363.493540365202,10206.724099047822,10399.098073935671,10596.298215681702,10036.067581646012,10444.104610177661
2026-03-26 11:45:00+00:00,10434.104610177661,10353.493540365202,10206.724099047822,10389.098073935671,10605.30858129593,10036.067581646012,10434.104610177661
2026-03-26 11:50:00+00:00,10443.144385019152,10362.53333701754,10206.724099047822,10398.137848777162,10614.3277616883,10036.067581646012,10443.144385019152
2026-03-26 11:55:00+00:00,10452.157974804628,10371.546926803016,10215.733094670824,10407.146844400162,10623.338109909095,10036.067581646012,10452.157974804628
2026-03-26 12:00:00+00:00,10461.166192294544,10380.555144292932,10224.72594645085,10416.139696180187,10632.342575243585,10036.067581646012,10461.166192294544
2026-03-26 12:05:00+00:00,10470.181736296749,10389.570688295136,10233.718858942811,10425.13260867215,10641.355063491508,10036.067581646012,10470.181736296749
2026-03-26 12:10:00+00:00,10479.220060770416,10398.609038610439,10233.718858942811,10434.170933145817,10641.355063491508,10036.067581646012,10479.220060770416
2026-03-26 12:15:00+00:00,10488.249636255825,10398.609038610439,10233.718858942811,10434.170933145817,10650.384714244603,10036.067581646012,10488.249636255825
2026-03-26 12:20:00+00:00,10478.249636255825,10407.655593872485,10233.718858942811,10434.170933145817,10650.384714244603,10036.067581646012,10478.249636255825
2026-03-26 12:25:00+00:00,10487.28934902357,10416.6953286236,10233.718858942811,10443.210645913563,10659.408533022723,10036.067581646012,10487.28934902357
2026-03-26 12:30:00+00:00,10477.28934902357,10416.6953286236,10233.718858942811,10443.210645913563,10668.405019937092,10036.067581646012,10477.28934902357
2026-03-26 12:35:00+00:00,10486.30892622173,10425.71490582176,10242.720403221063,10452.212190191814,10677.421924997301,10036.067581646012,10486.30892622173
2026-03-26 12:40:00+00:00,10495.339328354003,10434.745307954032,10251.722791983751,10461.214578954503,10686.450685486958,10036.067581646012,10495.339328354003
2026-03-26 12:45:00+00:00,10485.339328354003,10424.745307954032,10251.722791983751,10451.214578954503,10686.450685486958,10036.067581646012,10485.339328354003
2026-03-26 12:50:00+00:00,10494.381672442298,10424.745307954032,10251.722791983751,10451.214578954503,10695.478391036471,10036.067581646012,10494.381672442298
2026-03-26 12:55:00+00:00,10503.417260837783,10433.780929793455,10251.722791983751,10460.250167349988,10704.512868591297,10036.067581646012,10503.417260837783
2026-03-26 13:00:00+00:00,10512.45410485573,10442.8177738114,10251.722791983751,10469.287011367935,10704.512868591297,10036.067581646012,10512.45410485573
2026-03-26 13:05:00+00:00,10521.488609020107,10451.852314431688,10251.722791983751,10478.32151553231,10713.546161878805,10036.067581646012,10521.488609020107
2026-03-26 13:10:00+00:00,10530.524968985734,10451.852314431688,10251.722791983751,10478.32151553231,10722.581447916104,10036.067581646012,10530.524968985734
2026-03-26 13:15:00+00:00,10520.524968985734,10441.852314431688,10251.722791983751,10468.32151553231,10712.581447916104,10036.067581646012,10520.524968985734
2026-03-26 13:20:00+00:00,10510.524968985734,10431.852314431688,10251.722791983751,10458.32151553231,10712.581447916104,10036.067581646012,10510.524968985734
2026-03-26 13:25:00+00:00,10519.55686364443,10440.884209090384,10251.722791983751,10467.353410191006,10721.611843116485,10036.067581646012,10519.55686364443
2026-03-26 13:30:00+00:00,10528.558016591549,10440.884209090384,10260.72413847268,10476.354563138128,10730.613189605414,10036.067581646012,10528.558016591549
2026-03-26 13:35:00+00:00,10537.55307944809,10440.884209090384,10269.720657372318,10485.351082037763,10739.603251413442,10036.067581646012,10537.55307944809
2026-03-26 13:40:00+00:00,10546.578734639288,10449.909925306969,10278.719807514328,10494.350232179775,10748.626879746666,10036.067581646012,10546.578734639288
2026-03-26 13:45:00+00:00,10555.60444995414,10449.909925306969,10287.743225849143,10503.373650514588,10757.650507092309,10036.067581646012,10555.60444995414
2026-03-26 13:50:00+00:00,10564.55955086894,10458.865026221769,10296.684053464754,10512.3144781302,10766.59682470488,10036.067581646012,10564.55955086894
2026-03-26 13:55:00+00:00,10573.550104180573,10467.8555795334,10305.64068229414,10521.271106959586,10775.581949273484,10036.067581646012,10573.550104180573
2026-03-26 14:00:00+00:00,10563.550104180573,10457.8555795334,10305.64068229414,10511.271106959586,10765.581949273484,10036.067581646012,10563.550104180573
2026-03-26 14:05:00+00:00,10572.557232307494,10457.8555795334,10314.647979127853,10520.278235086509,10774.589246107196,10045.074878479723,10572.557232307494
2026-03-26 14:10:00+00:00,10581.599333038026,10457.8555795334,10314.647979127853,10520.278235086509,10783.604984778369,10045.074878479723,10581.599333038026
2026-03-26 14:15:00+00:00,10590.629698884391,10466.885945379767,10323.644189246043,10529.274445204699,10792.633705525677,10045.074878479723,10590.629698884391
2026-03-26 14:20:00+00:00,10599.64348317972,10475.89982362453,10332.630312545065,10538.260568503722,10801.644369630336,10045.074878479723,10599.64348317972
2026-03-26 14:25:00+00:00,10608.637471945129,10484.893812389939,10341.627192785629,10547.257448744285,10810.633255457875,10045.074878479723,10608.637471945129
2026-03-26 14:30:00+00:00,10617.676641293057,10493.932981737868,10341.627192785629,10556.296618092214,10819.624062991796,10045.074878479723,10617.676641293057
2026-03-26 14:35:00+00:00,10626.703592195472,10493.932981737868,10341.627192785629,10556.296618092214,10828.649043566815,10045.074878479723,10626.703592195472
2026-03-26 14:40:00+00:00,10635.737880704974,10502.967307302324,10341.627192785629,10565.330906601715,10837.68210130361,10045.074878479723,10635.737880704974
2026-03-26 14:45:00+00:00,10644.769942544732,10502.967307302324,10341.627192785629,10565.330906601715,10846.712679612945,10045.074878479723,10644.769942544732
2026-03-26 14:50:00+00:00,10653.789111567457,10511.986555344989,10350.598039939976,10574.301753756063,10855.729224203413,10045.074878479723,10653.789111567457
2026-03-26 14:55:00+00:00,10662.768138761343,10511.986555344989,10359.577352501976,10583.280780949946,10864.708536765413,10045.074878479723,10662.768138761343
2026-03-26 15:00:00+00:00,10671.803581600123,10511.986555344989,10359.577352501976,10583.280780949946,10873.742818258625,10045.074878479723,10671.803581600123
2026-03-26 15:05:00+00:00,10680.810223792949,10520.993197537815,10368.52732761201,10592.230756059982,10882.745558637767,10045.074878479723,10680.810223792949
2026-03-26 15:10:00+00:00,10689.809986226464,10529.99295997133,10377.524921787097,10601.22835023507,10891.74076597889,10045.074878479723,10689.809986226464
2026-03-26 15:15:00+00:00,10698.796411681633,10538.979385426497,10386.51251663923,10610.2159450872,10900.721371393238,10045.074878479723,10698.796411681633
2026-03-26 15:20:00+00:00,10688.796411681633,10528.979385426497,10386.51251663923,10600.2159450872,10890.721371393238,10045.074878479723,10688.796411681633
2026-03-26 15:25:00+00:00,10697.811059758445,10537.99403350331,10395.513255950771,10609.216684398742,10899.732878524372,10045.074878479723,10697.811059758445
2026-03-26 15:30:00+00:00,10687.811059758445,10527.99403350331,10395.513255950771,10599.216684398742,10889.732878524372,10054.105993257457,10687.811059758445
2026-03-26 15:35:00+00:00,10696.824701616042,10537.007675360908,10404.52068911535,10608.22411756332,10898.743283767853,10054.105993257457,10696.824701616042
2026-03-26 15:40:00+00:00,10705.839179900775,10537.007675360908,10413.522525273856,10617.225953721829,10907.754604962782,10054.105993257457,10705.839179900775
2026-03-26 15:45:00+00:00,10714.842481361446,10537.007675360908,10422.524538781334,10626.227967229306,10916.753687319995,10054.105993257457,10714.842481361446
2026-03-26 15:50:00+00:00,10723.835645738249,10546.00083973771,10431.50228483124,10635.205713279212,10925.74167056523,10054.105993257457,10723.835645738249
2026-03-26 15:55:00+00:00,10732.864897057725,10555.030091057186,10440.49516791789,10644.19859636586,10934.76917062758,10054.105993257457,10732.864897057725
2026-03-26 16:00:00+00:00,10722.864897057725,10545.030091057186,10449.503359662189,10634.19859636586,10943.777362371879,10054.105993257457,10722.864897057725
2026-03-26 16:10:00+00:00,10731.899511353524,10554.064741502969,10449.503359662189,10643.23321066166,10952.810775951475,10054.105993257457,10731.899511353524
2026-03-26 16:15:00+00:00,10721.899511353524,10554.064741502969,10449.503359662189,10643.23321066166,10942.810775951475,10054.105993257457,10721.899511353524
2026-03-26 16:20:00+00:00,10711.899511353524,10544.064741502969,10449.503359662189,10633.23321066166,10932.810775951475,10054.105993257457,10711.899511353524
2026-03-26 16:25:00+00:00,10720.940373480953,10544.064741502969,10458.498062212522,10642.227913211995,10941.805478501808,10054.105993257457,10720.940373480953
2026-03-26 16:30:00+00:00,10729.973978275195,10544.064741502969,10458.498062212522,10642.227913211995,10950.839141768043,10054.105993257457,10729.973978275195
2026-03-26 16:35:00+00:00,10738.992731277407,10553.083494505181,10467.491788978394,10651.221639977866,10959.855144224579,10054.105993257457,10738.992731277407
2026-03-26 16:40:00+00:00,10748.028354506463,10553.083494505181,10467.491788978394,10651.221639977866,10968.88962330149,10054.105993257457,10748.028354506463
2026-03-26 16:45:00+00:00,10738.028354506463,10553.083494505181,10467.491788978394,10651.221639977866,10968.88962330149,10054.105993257457,10738.028354506463
2026-03-26 16:50:00+00:00,10747.061333786469,10562.116473785185,10476.495052433984,10660.224903433456,10977.921206464098,10054.105993257457,10747.061333786469
2026-03-26 16:55:00+00:00,10756.099644726992,10571.154810604952,10476.495052433984,10669.26321437398,10986.951237335934,10054.105993257457,10756.099644726992
2026-03-26 17:00:00+00:00,10765.135458045359,10571.154810604952,10476.495052433984,10669.26321437398,10995.985924620405,10054.105993257457,10765.135458045359
2026-03-26 17:05:00+00:00,10774.155570864104,10571.154810604952,10476.495052433984,10669.26321437398,11005.00341626007,10054.105993257457,10774.155570864104
2026-03-26 17:10:00+00:00,10764.155570864104,10561.154810604952,10476.495052433984,10659.26321437398,10995.00341626007,10054.105993257457,10764.155570864104
2026-03-26 17:15:00+00:00,10773.18218020746,10570.181419948307,10476.495052433984,10668.289823717334,11004.028022754092,10054.105993257457,10773.18218020746
2026-03-26 17:20:00+00:00,10782.216852490094,10579.216128219845,10476.495052433984,10677.324495999968,11013.061499670412,10054.105993257457,10782.216852490094
2026-03-26 17:25:00+00:00,10791.259701597988,10579.216128219845,10476.495052433984,10677.324495999968,11022.080285754933,10054.105993257457,10791.259701597988
2026-03-26 17:30:00+00:00,10800.301724352154,10588.25816653636,10476.495052433984,10686.366518754134,11031.105333958392,10054.105993257457,10800.301724352154
2026-03-26 17:35:00+00:00,10809.316444952174,10597.272887136378,10485.496856600656,10695.368322920805,11040.11692050846,10054.105993257457,10809.316444952174
2026-03-26 17:40:00+00:00,10818.35562049147,10606.312086152146,10485.496856600656,10704.407498460103,11040.11692050846,10054.105993257457,10818.35562049147
2026-03-26 17:45:00+00:00,10827.37054163427,10615.327007294945,10494.474680136616,10713.385321996062,11049.128726669836,10054.105993257457,10827.37054163427
2026-03-26 17:50:00+00:00,10836.394593841878,10624.351124976234,10494.474680136616,10722.409374203671,11058.150604294146,10063.130110938744,10836.394593841878
2026-03-26 17:55:00+00:00,10845.367918332327,10633.324449466681,10503.391381195768,10731.326075262823,11067.116868090723,10063.130110938744,10845.367918332327
2026-03-26 18:00:00+00:00,10854.411155877808,10633.324449466681,10512.331284324184,10740.26597839124,11076.056771219139,10063.130110938744,10854.411155877808
2026-03-26 18:05:00+00:00,10863.456162271632,10633.324449466681,10512.331284324184,10740.26597839124,11076.056771219139,10063.130110938744,10863.456162271632
2026-03-26 18:10:00+00:00,10872.485105710874,10642.353392905925,10512.331284324184,10749.294921830482,11085.083934078239,10063.130110938744,10872.485105710874
2026-03-26 18:15:00+00:00,10881.512737136487,10651.381079871824,10512.331284324184,10758.322553256095,11094.109720806235,10072.157797904643,10881.512737136487
2026-03-26 18:20:00+00:00,10890.526670007559,10651.381079871824,10521.324923561926,10767.31619249384,11103.12044473077,10072.157797904643,10890.526670007559
2026-03-26 18:25:00+00:00,10899.542520500578,10651.381079871824,10530.33100297274,10776.322271904653,11112.13326861501,10072.157797904643,10899.542520500578
2026-03-26 18:30:00+00:00,10889.542520500578,10651.381079871824,10530.33100297274,10776.322271904653,11112.13326861501,10072.157797904643,10889.542520500578
2026-03-26 18:35:00+00:00,10898.58425231938,10651.381079871824,10530.33100297274,10776.322271904653,11121.14843299569,10072.157797904643,10898.58425231938
2026-03-26 18:40:00+00:00,10888.58425231938,10641.381079871824,10530.33100297274,10766.322271904653,11121.14843299569,10072.157797904643,10888.58425231938
2026-03-26 18:45:00+00:00,10897.604024077576,10650.40085163002,10530.33100297274,10775.34204366285,11130.165551125983,10072.157797904643,10897.604024077576
2026-03-26 18:50:00+00:00,10906.64354928994,10659.44039934703,10530.33100297274,10784.381568875211,11139.193525451501,10072.157797904643,10906.64354928994
2026-03-26 18:55:00+00:00,10896.64354928994,10659.44039934703,10530.33100297274,10784.381568875211,11139.193525451501,10072.157797904643,10896.64354928994
