window_start,LIVE_ORB,LIVE_VWM,LIVE_RENKO,CONSENSUS_2_OF_3,CHEAP_LEADER_PULLBACK,OPEN_FLIP_VALUE,LIVE_PRIORITY_PORTFOLIO
2026-03-26 05:20:00+00:00,10116.050260679951,10084.057491715097,10023.892865656593,10091.99730499439,10131.870613667801,10000.0,10116.050260679951
2026-03-26 05:25:00+00:00,10124.066841328378,10084.057491715097,10023.892865656593,10091.99730499439,10131.870613667801,10000.0,10124.066841328378
2026-03-26 05:30:00+00:00,10114.066841328378,10074.057491715097,10023.892865656593,10081.99730499439,10121.870613667801,10000.0,10114.066841328378
2026-03-26 05:35:00+00:00,10122.067793402606,10082.058491215885,10023.892865656593,10089.998257068617,10129.86999051584,10000.0,10122.067793402606
2026-03-26 05:40:00+00:00,10130.04828952455,10082.058491215885,10031.87351812151,10097.97875319056,10137.850642980757,10007.980652464918,10130.04828952455
2026-03-26 05:45:00+00:00,10138.011093038254,10090.02129472959,10039.848232499695,10105.953467568745,10145.808194261952,10007.980652464918,10138.011093038254
2026-03-26 05:50:00+00:00,10145.97907753681,10090.02129472959,10047.78820587782,10113.89344094687,10153.771417855412,10007.980652464918,10145.97907753681
2026-03-26 05:55:00+00:00,10153.989233739045,10098.031450931823,10047.78820587782,10121.903597149103,10153.771417855412,10007.980652464918,10153.989233739045
2026-03-26 06:00:00+00:00,10143.989233739045,10098.031450931823,10047.78820587782,10121.903597149103,10153.771417855412,10007.980652464918,10143.989233739045
2026-03-26 06:05:00+00:00,10151.964547546862,10106.00676473964,10055.749161444075,10129.864552715359,10161.742666351836,10007.980652464918,10151.964547546862
2026-03-26 06:10:00+00:00,10141.964547546862,10096.00676473964,10055.749161444075,10119.864552715359,10169.72089105486,10007.980652464918,10141.964547546862
2026-03-26 06:15:00+00:00,10149.975693777751,10104.017930078142,10055.749161444075,10127.875698946249,10177.697404715702,10007.980652464918,10149.975693777751
2026-03-26 06:20:00+00:00,10157.954398076665,10111.996634377054,10063.70351082384,10135.830048326014,10185.672365692177,10007.980652464918,10157.954398076665
2026-03-26 06:25:00+00:00,10165.926999188923,10119.969235489314,10071.660149668469,10143.786687170643,10193.640643969598,10007.980652464918,10165.926999188923
2026-03-26 06:30:00+00:00,10173.940757719081,10119.969235489314,10071.660149668469,10143.786687170643,10201.63265475522,10007.980652464918,10173.940757719081
2026-03-26 06:35:00+00:00,10181.953190109729,10119.969235489314,10071.660149668469,10143.786687170643,10201.63265475522,10007.980652464918,10181.953190109729
2026-03-26 06:40:00+00:00,10189.954445971767,10127.970491351352,10071.660149668469,10151.787943032681,10209.632312382646,10007.980652464918,10189.954445971767
2026-03-26 06:45:00+00:00,10197.970597463393,10127.970491351352,10071.660149668469,10151.787943032681,10217.624059291564,10007.980652464918,10197.970597463393
2026-03-26 06:50:00+00:00,10205.982193826492,10135.982087714452,10071.660149668469,10159.79953939578,10217.624059291564,10007.980652464918,10205.982193826492
2026-03-26 06:55:00+00:00,10213.986810385068,10135.982087714452,10071.660149668469,10159.79953939578,10225.627397788929,10007.980652464918,10213.986810385068
2026-03-26 07:00:00+00:00,10203.986810385068,10135.982087714452,10079.642486615387,10159.79953939578,10233.609734735846,10015.962989411835,10203.986810385068
2026-03-26 07:05:00+00:00,10193.986810385068,10125.982087714452,10079.642486615387,10149.79953939578,10223.609734735846,10015.962989411835,10193.986810385068
2026-03-26 07:10:00+00:00,10183.986810385068,10115.982087714452,10079.642486615387,10139.79953939578,10223.609734735846,10015.962989411835,10183.986810385068
2026-03-26 07:15:00+00:00,10191.991646467437,10115.982087714452,10079.642486615387,10139.79953939578,10231.614625817734,10015.962989411835,10191.991646467437
2026-03-26 07:20:00+00:00,10199.970149558123,10123.96059080514,10087.606762847792,10147.763815628186,10239.589366473854,10015.962989411835,10199.970149558123
2026-03-26 07:25:00+00:00,10207.975405365227,10131.965846612244,10095.57775295868,10155.734805739074,10247.593405135784,10015.962989411835,10207.975405365227
2026-03-26 07:30:00+00:00,10197.975405365227,10121.965846612244,10095.57775295868,10145.734805739074,10237.593405135784,10015.962989411835,10197.975405365227
2026-03-26 07:35:00+00:00,10205.976956746395,10129.967443756006,10095.57775295868,10153.736357120242,10245.593436552837,10015.962989411835,10205.976956746395
2026-03-26 07:40:00+00:00,10213.977084862472,10137.967571872083,10095.57775295868,10161.736485236319,10253.591859023414,10015.962989411835,10213.977084862472
2026-03-26 07:45:00+00:00,10221.993121108524,10145.98361363012,10095.57775295868,10169.752521482373,10253.591859023414,10015.962989411835,10221.993121108524
2026-03-26 07:50:00+00:00,10230.004383519508,10153.994876041104,10095.57775295868,10177.763783893355,10261.592349259243,10015.962989411835,10230.004383519508
2026-03-26 07:55:00+00:00,10238.007015794052,10161.997508315646,10095.57775295868,10185.766416167899,10269.593514414055,10015.962989411835,10238.007015794052
2026-03-26 08:00:00+00:00,10246.016001602713,10161.997508315646,10095.57775295868,10185.766416167899,10277.58657226274,10015.962989411835,10246.016001602713
2026-03-26 08:05:00+00:00,10236.016001602713,10161.997508315646,10095.57775295868,10185.766416167899,10267.58657226274,10015.962989411835,10236.016001602713
2026-03-26 08:10:00+00:00,10244.015714269723,10169.997220982656,10103.545059221362,10193.733722430581,10275.584539719002,10015.962989411835,10244.015714269723
2026-03-26 08:15:00+00:00,10234.015714269723,10169.997220982656,10103.545059221362,10193.733722430581,10283.56906909093,10015.962989411835,10234.015714269723
2026-03-26 08:20:00+00:00,10242.003001662371,10177.984508375306,10111.527912352587,10201.716575561806,10291.553428880936,10015.962989411835,10242.003001662371
2026-03-26 08:25:00+00:00,10232.003001662371,10177.984508375306,10111.527912352587,10201.716575561806,10291.553428880936,10015.962989411835,10232.003001662371
2026-03-26 08:30:00+00:00,10240.005991102249,10185.987497815184,10111.527912352587,10209.719565001684,10299.554985227687,10015.962989411835,10240.005991102249
2026-03-26 08:35:00+00:00,10248.019107239103,10194.000627583639,10111.527912352587,10217.73268113854,10307.550956651512,10015.962989411835,10248.019107239103
2026-03-26 08:40:00+00:00,10256.020761720923,10202.002282065458,10111.527912352587,10225.734335620358,10315.551050868346,10015.962989411835,10256.020761720923
2026-03-26 08:45:00+00:00,10264.011500849814,10202.002282065458,10111.527912352587,10225.734335620358,10323.539190682406,10015.962989411835,10264.011500849814
2026-03-26 08:50:00+00:00,10272.019050840814,10202.002282065458,10111.527912352587,10225.734335620358,10331.545742187445,10015.962989411835,10272.019050840814
2026-03-26 08:55:00+00:00,10262.019050840814,10202.002282065458,10111.527912352587,10225.734335620358,10331.545742187445,10015.962989411835,10262.019050840814
2026-03-26 09:00:00+00:00,10252.019050840814,10202.002282065458,10111.527912352587,10225.734335620358,10331.545742187445,10015.962989411835,10252.019050840814
2026-03-26 09:05:00+00:00,10260.028233851828,10202.002282065458,10119.510029576306,10233.716452844077,10339.527859411164,10015.962989411835,10260.028233851828
2026-03-26 09:10:00+00:00,10268.035735692321,10210.009783905953,10119.510029576306,10241.72395468457,10347.534358175833,10015.962989411835,10268.035735692321
2026-03-26 09:15:00+00:00,10276.019908235508,10217.993956449138,10127.478195377109,10249.692120485373,10355.51530698824,10015.962989411835,10276.019908235508
2026-03-26 09:20:00+00:00,10266.019908235508,10207.993956449138,10127.478195377109,10239.692120485373,10345.51530698824,10015.962989411835,10266.019908235508
2026-03-26 09:25:00+00:00,10274.018901815816,10215.992950029446,10135.462108416035,10247.6760335243,10353.512486880392,10015.962989411835,10274.018901815816
2026-03-26 09:30:00+00:00,10281.917553795829,10223.89160200946,10143.291639649084,10255.505564757348,10361.399828954856,10015.962989411835,10281.917553795829
2026-03-26 09:35:00+00:00,10289.92905212657,10231.90311846912,10143.291639649084,10263.517063088088,10369.38393001449,10015.962989411835,10289.92905212657
2026-03-26 09:40:00+00:00,10297.939063466569,10231.90311846912,10143.291639649084,10263.517063088088,10377.386537150267,10015.962989411835,10297.939063466569
2026-03-26 09:45:00+00:00,10305.938741366153,10239.902796368704,10143.291639649084,10271.516740987674,10385.384466528121,10015.962989411835,10305.938741366153
2026-03-26 09:50:00+00:00,10313.934291147943,10247.898346150494,10151.27062717913,10279.49572851772,10393.37787475802,10015.962989411835,10313.934291147943
2026-03-26 09:55:00+00:00,10303.934291147943,10237.898346150494,10151.27062717913,10269.49572851772,10401.378773313218,10015.962989411835,10303.934291147943
2026-03-26 10:00:00+00:00,10311.94454059267,10245.908595595221,10151.27062717913,10277.505977962448,10409.372580544681,10015.962989411835,10311.94454059267
2026-03-26 10:05:00+00:00,10301.94454059267,10245.908595595221,10151.27062717913,10277.505977962448,10417.36757377191,10023.957982639065,10301.94454059267
2026-03-26 10:10:00+00:00,10309.943312207432,10253.907367209982,10151.27062717913,10285.504749577209,10425.364510562329,10023.957982639065,10309.943312207432
2026-03-26 10:15:00+00:00,10317.955682247877,10253.907367209982,10151.27062717913,10285.504749577209,10425.364510562329,10023.957982639065,10317.955682247877
2026-03-26 10:20:00+00:00,10325.958410144054,10253.907367209982,10151.27062717913,10285.504749577209,10433.365780448361,10023.957982639065,10325.958410144054
2026-03-26 10:25:00+00:00,10315.958410144054,10243.907367209982,10151.27062717913,10275.504749577209,10433.365780448361,10023.957982639065,10315.958410144054
2026-03-26 10:30:00+00:00,10305.958410144054,10233.907367209982,10151.27062717913,10265.504749577209,10433.365780448361,10023.957982639065,10305.958410144054
2026-03-26 10:35:00+00:00,10313.974433623584,10241.923396237,10151.27062717913,10273.520773056738,10441.369802068366,10023.957982639065,10313.974433623584
2026-03-26 10:40:00+00:00,10303.974433623584,10241.923396237,10151.27062717913,10273.520773056738,10441.369802068366,10023.957982639065,10303.974433623584
2026-03-26 10:45:00+00:00,10311.968752171944,10249.91771478536,10151.27062717913,10281.515091605099,10449.361861879837,10023.957982639065,10311.968752171944
2026-03-26 10:50:00+00:00,10319.98385377181,10257.932824496362,10151.27062717913,10289.530193204964,10457.351576020172,10023.957982639065,10319.98385377181
2026-03-26 10:55:00+00:00,10309.98385377181,10247.932824496362,10151.27062717913,10279.530193204964,10447.351576020172,10023.957982639065,10309.98385377181
2026-03-26 11:00:00+00:00,10317.971273279682,10255.920244004234,10159.224981174124,10287.484547199958,10455.336080488063,10023.957982639065,10317.971273279682
2026-03-26 11:05:00+00:00,10325.961054463503,10263.910025188055,10167.221683206471,10295.481249232305,10463.323171234893,10023.957982639065,10325.961054463503
2026-03-26 11:10:00+00:00,10333.95755791935,10271.906528643902,10167.221683206471,10303.477752688152,10471.31762391872,10023.957982639065,10333.95755791935
2026-03-26 11:15:00+00:00,10341.961470641965,10271.906528643902,10167.221683206471,10303.477752688152,10479.320191514838,10023.957982639065,10341.961470641965
2026-03-26 11:20:00+00:00,10349.965223618197,10279.910281620132,10167.221683206471,10311.481505664382,10487.322584143878,10023.957982639065,10349.965223618197
2026-03-26 11:25:00+00:00,10339.965223618197,10279.910281620132,10167.221683206471,10311.481505664382,10495.326695091715,10031.9620935869,10339.965223618197
2026-03-26 11:30:00+00:00,10347.957188979457,10287.902246981392,10175.203278961904,10319.463101419815,10503.31617779606,10031.9620935869,10347.957188979457
2026-03-26 11:35:00+00:00,10355.954369328325,10295.89942733026,10183.187216731598,10327.447039189508,10511.311371812515,10031.9620935869,10355.954369328325
2026-03-26 11:40:00+00:00,10363.964884487115,10303.909963350685,10183.187216731598,10335.457554348299,10519.317005872821,10031.9620935869,10363.964884487115
2026-03-26 11:45:00+00:00,10353.964884487115,10293.909963350685,10183.187216731598,10325.457554348299,10527.301685482542,10031.9620935869,10353.964884487115
2026-03-26 11:50:00+00:00,10361.975883245515,10301.920981626597,10183.187216731598,10333.4685531067,10535.294254147433,10031.9620935869,10361.975883245515
2026-03-26 11:55:00+00:00,10369.963448471644,10309.908546852726,10191.170670190348,10341.452006565449,10543.27891818998,10031.9620935869,10369.963448471644
2026-03-26 12:00:00+00:00,10377.946205492026,10317.891303873108,10199.139674087417,10349.42101046252,10551.258316943435,10031.9620935869,10377.946205492026
2026-03-26 12:05:00+00:00,10385.935519706203,10325.880618087283,10207.108732327244,10357.390068702345,10559.244896305152,10031.9620935869,10385.935519706203
2026-03-26 12:10:00+00:00,10393.945220592434,10333.890342098182,10207.108732327244,10365.399769588576,10559.244896305152,10031.9620935869,10393.945220592434
2026-03-26 12:15:00+00:00,10401.947092156426,10333.890342098182,10207.108732327244,10365.399769588576,10567.246835226588,10031.9620935869,10401.947092156426
2026-03-26 12:20:00+00:00,10391.947092156426,10341.907408223387,10207.108732327244,10365.399769588576,10567.246835226588,10031.9620935869,10391.947092156426
2026-03-26 12:25:00+00:00,10399.958035367903,10349.918371106767,10207.108732327244,10373.410712800052,10575.243554998106,10031.9620935869,10399.958035367903
2026-03-26 12:30:00+00:00,10389.958035367903,10349.918371106767,10207.108732327244,10373.410712800052,10583.215812641067,10031.9620935869,10389.958035367903
2026-03-26 12:35:00+00:00,10397.950959156982,10357.911294895846,10215.08551661748,10381.387497090289,10591.206344965676,10031.9620935869,10397.950959156982
2026-03-26 12:40:00+00:00,10405.95357048996,10365.913906228827,10223.063056759824,10389.365037232632,10599.207487183901,10031.9620935869,10405.95357048996
2026-03-26 12:45:00+00:00,10395.95357048996,10355.913906228827,10223.063056759824,10379.365037232632,10599.207487183901,10031.9620935869,10395.95357048996
2026-03-26 12:50:00+00:00,10403.966868331278,10355.913906228827,10223.063056759824,10379.365037232632,10607.207685323323,10031.9620935869,10403.966868331278
2026-03-26 12:55:00+00:00,10411.974120789007,10363.92118861469,10223.063056759824,10387.372289690362,10615.213943714567,10031.9620935869,10411.974120789007
2026-03-26 13:00:00+00:00,10419.982496867675,10371.929564693357,10223.063056759824,10395.38066576903,10615.213943714567,10031.9620935869,10419.982496867675
2026-03-26 13:05:00+00:00,10427.988779071284,10379.93587952064,10223.063056759824,10403.386947972638,10623.219142324542,10031.9620935869,10427.988779071284
2026-03-26 13:10:00+00:00,10435.996721986203,10379.93587952064,10223.063056759824,10403.386947972638,10631.226124209308,10031.9620935869,10435.996721986203
2026-03-26 13:15:00+00:00,10425.996721986203,10369.93587952064,10223.063056759824,10393.386947972638,10621.226124209308,10031.9620935869,10425.996721986203
2026-03-26 13:20:00+00:00,10415.996721986203,10359.93587952064,10223.063056759824,10383.386947972638,10621.226124209308,10031.9620935869,10415.996721986203
2026-03-26 13:25:00+00:00,10424.00066897718,10367.939826511618,10223.063056759824,10391.390894963615,10629.228729338929,10031.9620935869,10424.00066897718
2026-03-26 13:30:00+00:00,10431.977103006968,10367.939826511618,10231.039664019068,10399.367328993403,10637.205336598174,10031.9620935869,10431.977103006968
2026-03-26 13:35:00+00:00,10439.948086008391,10367.939826511618,10239.011950291191,10407.339615265526,10645.171843194013,10031.9620935869,10439.948086008391
2026-03-26 13:40:00+00:00,10447.946449240982,10375.93824435736,10246.986591700546,10415.314256674881,10653.16839252971,10031.9620935869,10447.946449240982
2026-03-26 13:45:00+00:00,10455.944866279742,10375.93824435736,10254.98295310108,10423.310618075415,10661.164940981584,10031.9620935869,10455.944866279742
2026-03-26 13:50:00+00:00,10463.880076060572,10383.873454138187,10262.905383710797,10431.233048685132,10669.092287018271,10031.9620935869,10463.880076060572
2026-03-26 13:55:00+00:00,10471.84702260368,10391.840400681298,10270.84196140285,10439.169626377185,10677.054374198962,10031.9620935869,10471.84702260368
2026-03-26 14:00:00+00:00,10461.84702260368,10381.840400681298,10270.84196140285,10429.169626377185,10667.054374198962,10031.9620935869,10461.84702260368
2026-03-26 14:05:00+00:00,10469.828804626055,10381.840400681298,10278.823894421002,10437.151408399559,10675.036307217113,10039.944026605053,10469.828804626055
2026-03-26 14:10:00+00:00,10477.841884700832,10381.840400681298,10278.823894421002,10437.151408399559,10683.025795655376,10039.944026605053,10477.841884700832
2026-03-26 14:15:00+00:00,10485.844463561507,10389.842979541974,10286.795904310853,10445.123418289408,10691.02690230779,10039.944026605053,10485.844463561507
2026-03-26 14:20:00+00:00,10493.832202871248,10397.830802935083,10294.758885483772,10453.086399462329,10699.011849067105,10039.944026605053,10493.832202871248
2026-03-26 14:25:00+00:00,10501.80222447149,10405.800824535323,10302.731495182183,10461.05900916074,10706.977303032101,10039.944026605053,10501.80222447149
2026-03-26 14:30:00+00:00,10509.812681400881,10413.811281464716,10302.731495182183,10469.06946609013,10714.944477130335,10039.944026605053,10509.812681400881
2026-03-26 14:35:00+00:00,10517.812204193944,10413.811281464716,10302.731495182183,10469.06946609013,10722.942236630692,10039.944026605053,10517.812204193944
2026-03-26 14:40:00+00:00,10525.818293412125,10421.817403842686,10302.731495182183,10477.075555308313,10730.947224449375,10039.944026605053,10525.818293412125
2026-03-26 14:45:00+00:00,10533.822390012294,10421.817403842686,10302.731495182183,10477.075555308313,10738.949993443337,10039.944026605053,10533.822390012294
2026-03-26 14:50:00+00:00,10541.81494850183,10429.810033051748,10310.680801685903,10485.024861812033,10746.940203158108,10039.944026605053,10541.81494850183
2026-03-26 14:55:00+00:00,10549.771577637675,10429.810033051748,10318.63768627229,10492.98149094788,10754.897087744494,10039.944026605053,10549.771577637675
2026-03-26 15:00:00+00:00,10557.778699840317,10429.810033051748,10318.63768627229,10492.98149094788,10762.903170683927,10039.944026605053,10557.778699840317
2026-03-26 15:05:00+00:00,10565.760046941643,10437.791380153074,10326.568306936444,10500.912111612033,10770.881025537974,10039.944026605053,10565.760046941643
2026-03-26 15:10:00+00:00,10573.735236387645,10445.766569599076,10334.541555655987,10508.885360331577,10778.852137864706,10039.944026605053,10573.735236387645
2026-03-26 15:15:00+00:00,10581.698488028196,10453.729821239627,10342.505854049048,10516.849658724637,10786.81017975751,10039.944026605053,10581.698488028196
2026-03-26 15:20:00+00:00,10571.698488028196,10443.729821239627,10342.505854049048,10506.849658724637,10776.81017975751,10039.944026605053,10571.698488028196
2026-03-26 15:25:00+00:00,10579.687000408025,10451.718333619456,10350.481917853973,10514.825722529564,10784.795881024931,10039.944026605053,10579.687000408025
2026-03-26 15:30:00+00:00,10569.687000408025,10441.718333619456,10350.481917853973,10504.825722529564,10774.795881024931,10047.947275684004,10569.687000408025
2026-03-26 15:35:00+00:00,10577.674612237995,10449.705945449428,10358.463972890735,10512.807777566322,10782.780596102946,10047.947275684004,10577.674612237995
2026-03-26 15:40:00+00:00,10585.662972657032,10449.705945449428,10366.44101842753,10520.784823103117,10790.766130957905,10047.947275684004,10585.662972657032
2026-03-26 15:45:00+00:00,10593.641329701644,10449.705945449428,10374.418222699782,10528.762027375371,10798.740711695793,10047.947275684004,10593.641329701644
2026-03-26 15:50:00+00:00,10601.61061340132,10457.675229149105,10382.373704999807,10536.717509675396,10806.705357746381,10047.947275684004,10601.61061340132
2026-03-26 15:55:00+00:00,10609.612194867212,10465.676810614994,10390.342736919183,10544.686541594772,10814.705371992179,10047.947275684004,10609.612194867212
2026-03-26 16:00:00+00:00,10599.612194867212,10455.676810614994,10398.325470896876,10534.686541594772,10822.688105969874,10047.947275684004,10599.612194867212
2026-03-26 16:10:00+00:00,10607.618575625233,10463.683223722903,10398.325470896876,10542.692922352793,10830.69341222758,10047.947275684004,10607.618575625233
2026-03-26 16:15:00+00:00,10597.618575625233,10463.683223722903,10398.325470896876,10542.692922352793,10820.69341222758,10047.947275684004,10597.618575625233
2026-03-26 16:20:00+00:00,10587.618575625233,10453.683223722903,10398.325470896876,10532.692922352793,10810.69341222758,10047.947275684004,10587.618575625233
2026-03-26 16:25:00+00:00,10595.630547342338,10453.683223722903,10406.296131394834,10540.663582850751,10818.664072725538,10047.947275684004,10595.630547342338
2026-03-26 16:30:00+00:00,10603.636024715237,10453.683223722903,10406.296131394834,10540.663582850751,10826.669602424132,10047.947275684004,10603.636024715237
2026-03-26 16:35:00+00:00,10611.628210883346,10461.675409891011,10414.26591848274,10548.633369938658,10834.659326943698,10047.947275684004,10611.628210883346
2026-03-26 16:40:00+00:00,10619.635494512757,10461.675409891011,10414.26591848274,10548.633369938658,10842.665586697025,10047.947275684004,10619.635494512757
2026-03-26 16:45:00+00:00,10609.635494512757,10461.675409891011,10414.26591848274,10548.633369938658,10842.665586697025,10047.947275684004,10609.635494512757
2026-03-26 16:50:00+00:00,10617.640412121411,10469.680327499666,10422.244241511326,10556.611692967243,10850.669254931901,10047.947275684004,10617.640412121411
2026-03-26 16:55:00+00:00,10625.650100897357,10477.690039433937,10422.244241511326,10564.621381743189,10858.67153402313,10047.947275684004,10625.650100897357
2026-03-26 17:00:00+00:00,10633.657554632784,10477.690039433937,10422.244241511326,10564.621381743189,10866.677980097225,10047.947275684004,10633.657554632784
2026-03-26 17:05:00+00:00,10641.650957778082,10477.690039433937,10422.244241511326,10564.621381743189,10874.669037391823,10047.947275684004,10641.650957778082
2026-03-26 17:10:00+00:00,10631.650957778082,10467.690039433937,10422.244241511326,10554.621381743189,10864.669037391823,10047.947275684004,10631.650957778082
2026-03-26 17:15:00+00:00,10639.650174903256,10475.689256559112,10422.244241511326,10562.620598868363,10872.666462115996,10047.947275684004,10639.650174903256
2026-03-26 17:20:00+00:00,10647.656607552515,10483.6957214141,10422.244241511326,10570.627031517624,10880.67182505283,10047.947275684004,10647.656607552515
2026-03-26 17:25:00+00:00,10655.670357305187,10483.6957214141,10422.244241511326,10570.627031517624,10888.664040828293,10047.947275684004,10655.670357305187
2026-03-26 17:30:00+00:00,10663.683367603442,10491.7087456382,10422.244241511326,10578.64004181588,10896.661860851267,10047.947275684004,10663.683367603442
2026-03-26 17:35:00+00:00,10671.671944890164,10499.697322924922,10430.221258413943,10586.617058718497,10904.647633198396,10047.947275684004,10671.671944890164
2026-03-26 17:40:00+00:00,10679.682407359944,10507.707806402774,10430.221258413943,10594.627521188277,10904.647633198396,10047.947275684004,10679.682407359944
2026-03-26 17:45:00+00:00,10687.67116412851,10515.696563171341,10438.176810077044,10602.583072851377,10912.633602096806,10047.947275684004,10687.67116412851
2026-03-26 17:50:00+00:00,10695.66809280402,10523.693550441425,10438.176810077044,10610.580001526887,10920.628584653008,10055.944262954088,10695.66809280402
2026-03-26 17:55:00+00:00,10703.619617012739,10531.645074650143,10446.07763734195,10618.480828791793,10928.573788064245,10055.944262954088,10703.619617012739
2026-03-26 18:00:00+00:00,10711.633714353724,10531.645074650143,10453.999240204026,10626.402431653869,10936.49539092632,10055.944262954088,10711.633714353724
2026-03-26 18:05:00+00:00,10719.649394515913,10531.645074650143,10453.999240204026,10626.402431653869,10936.49539092632,10055.944262954088,10719.649394515913
2026-03-26 18:10:00+00:00,10727.650700457378,10539.646380591606,10453.999240204026,10634.403737595334,10944.495103403273,10055.944262954088,10727.650700457378
2026-03-26 18:15:00+00:00,10735.650832262207,10547.646562100277,10453.999240204026,10642.403869400163,10952.493584351425,10063.944444462759,10735.650832262207
2026-03-26 18:20:00+00:00,10743.638704545041,10547.646562100277,10461.968948946578,10650.373578142717,10960.478584649607,10063.944444462759,10743.638704545041
2026-03-26 18:25:00+00:00,10751.628293061101,10547.646562100277,10469.949792344887,10658.354421541026,10968.465464402918,10063.944444462759,10751.628293061101
2026-03-26 18:30:00+00:00,10741.628293061101,10547.646562100277,10469.949792344887,10658.354421541026,10968.465464402918,10063.944444462759,10741.628293061101
2026-03-26 18:35:00+00:00,10749.641043017915,10547.646562100277,10469.949792344887,10658.354421541026,10976.454438864324,10063.944444462759,10749.641043017915
2026-03-26 18:40:00+00:00,10739.641043017915,10537.646562100277,10469.949792344887,10648.354421541026,10976.454438864324,10063.944444462759,10739.641043017915
2026-03-26 18:45:00+00:00,10747.634140929602,10545.639660011964,10469.949792344887,10656.347519452713,10984.445161880098,10063.944444462759,10747.634140929602
2026-03-26 18:50:00+00:00,10755.644916306326,10553.650455527079,10469.949792344887,10664.358294829437,10992.445600550982,10063.944444462759,10755.644916306326
2026-03-26 18:55:00+00:00,10745.644916306326,10553.650455527079,10469.949792344887,10664.358294829437,10992.445600550982,10063.944444462759,10745.644916306326
