window_start,scalp_num,side,entry_idx,entry_price,exit_idx,exit_price,exit_type,pnl,seconds_held,entry_reason
2026-03-26 22:30:00+00:00,1,UP,180,0.5052517015789075,299,0.5025983848865309,settlement,-9.240972075337716,119,cross_below_revert_up
2026-03-26 23:30:00+00:00,1,DOWN,180,0.5048298238850726,299,0.4960462209747549,settlement,-21.364338019959494,119,cross_above_revert_down
2026-03-26 23:35:00+00:00,1,DOWN,240,0.5051419247629786,299,0.4960993431187214,settlement,-21.865269221522514,59,cross_above_revert_down
2026-03-27 01:00:00+00:00,1,UP,180,0.5048203393305224,299,0.48788958738231836,settlement,-37.471096799934365,119,cross_below_revert_up
2026-03-27 01:30:00+00:00,1,UP,180,0.505215576247171,299,0.49135570869630546,settlement,-31.378704192992934,119,cross_below_revert_up
2026-03-27 01:55:00+00:00,1,DOWN,180,0.5048837941060523,299,0.49047943201682076,settlement,-32.47299424713458,119,cross_above_revert_down
2026-03-27 02:25:00+00:00,1,UP,180,0.5051071157657846,299,0.4999863881735902,settlement,-14.117628474233795,119,cross_below_revert_up
2026-03-27 02:30:00+00:00,1,DOWN,240,0.505684789277055,299,0.5003042012518549,settlement,-14.618921041359627,59,cross_above_revert_down
2026-03-27 03:35:00+00:00,1,DOWN,180,0.5052663965921543,299,0.4920290437320941,settlement,-30.146362084323975,119,cross_above_revert_down
2026-03-27 04:20:00+00:00,1,DOWN,180,0.5049142419783098,299,0.5011962079696936,settlement,-11.348966680085098,119,cross_above_revert_down
2026-03-27 05:35:00+00:00,1,DOWN,240,0.5062875502525875,299,0.5049722999388084,settlement,-6.592636956007861,59,cross_above_revert_down
2026-03-27 06:10:00+00:00,1,UP,180,0.5048780909116797,299,0.4977792888092565,settlement,-18.032307255451272,119,cross_below_revert_up
2026-03-27 06:45:00+00:00,1,UP,240,0.5054227283871442,299,0.4982744038544288,settlement,-18.11497244379056,59,cross_below_revert_up
2026-03-27 07:00:00+00:00,1,DOWN,180,0.5049128783824616,299,0.49121323549727125,settlement,-31.078421218370043,119,cross_above_revert_down
2026-03-27 07:55:00+00:00,1,UP,240,0.5048557561702909,299,0.4938826935357951,settlement,-25.691575019960545,59,cross_below_revert_up
2026-03-27 08:10:00+00:00,1,DOWN,240,0.5046512602330904,299,0.4922986936794106,settlement,-28.42847643911238,59,cross_above_revert_down
2026-03-27 08:20:00+00:00,1,DOWN,180,0.5053071458094996,299,0.4919833264126364,settlement,-30.31502813356714,119,cross_above_revert_down
2026-03-27 08:45:00+00:00,1,UP,180,0.5054998162715657,299,0.49578766736488444,settlement,-23.174536363551816,119,cross_below_revert_up
2026-03-27 09:15:00+00:00,1,UP,240,0.5053337406337439,299,0.497585126042684,settlement,-19.302990360745778,59,cross_below_revert_up
2026-03-27 09:25:00+00:00,1,DOWN,180,0.5051767714791612,299,0.49280623077364527,settlement,-28.438573428378916,119,cross_above_revert_down
2026-03-27 09:30:00+00:00,1,DOWN,240,0.507844954792036,299,0.5170259098869947,settlement,14.042107336718441,59,cross_above_revert_down
2026-03-27 11:05:00+00:00,1,DOWN,180,0.5050492051835357,299,0.5028619150382942,settlement,-8.322183942765895,119,cross_above_revert_down
2026-03-27 11:25:00+00:00,1,DOWN,180,0.5047928355223997,299,0.4885353013720971,settlement,-36.14193613744751,119,cross_above_revert_down
2026-03-27 11:30:00+00:00,1,UP,180,0.5045256666064346,299,0.4863070498167518,settlement,-40.03816566637985,119,cross_below_revert_up
2026-03-27 11:50:00+00:00,1,UP,240,0.5044314028577552,299,0.49059575345045153,settlement,-31.373351520668123,59,cross_below_revert_up
2026-03-27 12:10:00+00:00,1,DOWN,240,0.5041784251634647,299,0.48863637406913296,settlement,-34.76483684741981,59,cross_above_revert_down
2026-03-27 12:30:00+00:00,1,DOWN,180,0.5047137783139,299,0.5032514493123356,settlement,-6.891548450364701,119,cross_above_revert_down
2026-03-27 13:00:00+00:00,1,UP,240,0.5060013768654542,299,0.5027561513111171,settlement,-10.40064484269112,59,cross_below_revert_up
2026-03-27 13:15:00+00:00,1,UP,180,0.505294422880157,299,0.4957406391758875,settlement,-22.869545566154716,119,cross_below_revert_up
2026-03-27 13:20:00+00:00,1,UP,240,0.5054894478696172,299,0.4987911907818967,settlement,-17.224530406556276,59,cross_below_revert_up
2026-03-27 13:45:00+00:00,1,DOWN,240,0.5059966271799169,299,0.5027193672102784,settlement,-10.463887848280494,59,cross_above_revert_down
2026-03-27 13:55:00+00:00,1,UP,240,0.5057839306416257,299,0.5010720700841306,settlement,-13.297323523930032,59,cross_below_revert_up
2026-03-27 14:50:00+00:00,1,DOWN,180,0.5059090062277231,299,0.5131304092098498,settlement,10.245566075015482,119,cross_above_revert_down
2026-03-27 15:05:00+00:00,1,UP,180,0.5052517581749675,299,0.49772829398864593,settlement,-18.860744443661606,119,cross_below_revert_up
2026-03-27 15:10:00+00:00,1,DOWN,180,0.5052953921339208,299,0.49490090421402544,settlement,-24.529969411053344,119,cross_above_revert_down
2026-03-27 15:20:00+00:00,1,UP,180,0.511033445110336,299,0.5197207595175541,settlement,12.965503650219619,119,cross_below_revert_up
2026-03-27 15:35:00+00:00,1,DOWN,240,0.5055816348051129,299,0.4995052296604031,settlement,-15.994605652078176,59,cross_above_revert_down
2026-03-27 15:45:00+00:00,1,DOWN,180,0.5064721158247091,299,0.5088354589909315,settlement,0.6569522905508167,119,cross_above_revert_down
2026-03-27 16:00:00+00:00,1,DOWN,240,0.5067877770504491,299,0.5088453273453425,settlement,0.05186408846479873,59,cross_above_revert_down
2026-03-27 16:30:00+00:00,1,DOWN,180,0.5051006257483573,299,0.49105989906961867,settlement,-31.742284430196577,119,cross_above_revert_down
2026-03-27 16:50:00+00:00,1,UP,180,0.505264043821971,299,0.5003876732022691,settlement,-13.63183099602722,119,cross_below_revert_up
2026-03-27 17:10:00+00:00,1,DOWN,180,0.5052302088260424,299,0.4896764071308467,settlement,-34.7240022877373,119,cross_above_revert_down
2026-03-27 17:20:00+00:00,1,DOWN,240,0.5065210172284343,299,0.5067800649375284,settlement,-3.4895974601598088,59,cross_above_revert_down
2026-03-27 17:25:00+00:00,1,DOWN,180,0.5054786363580686,299,0.506468071268895,settlement,-2.046493026650213,119,cross_above_revert_down
2026-03-27 18:30:00+00:00,1,UP,240,0.5051540245019506,299,0.4961930669131851,settlement,-21.7035819568204,59,cross_below_revert_up
2026-03-27 19:00:00+00:00,1,UP,180,0.505322662035457,299,0.4881520519757663,settlement,-37.91153836351969,119,cross_below_revert_up
2026-03-27 19:30:00+00:00,1,UP,180,0.5060692420504519,299,0.5027524883253506,settlement,-10.540844498352495,119,cross_below_revert_up
2026-03-27 19:50:00+00:00,1,UP,180,0.5056614879672298,299,0.49514842695978445,settlement,-24.749127895044236,119,cross_below_revert_up
2026-03-27 20:00:00+00:00,1,DOWN,240,0.504421149427292,299,0.4905163355652401,settlement,-31.510750193728818,59,cross_above_revert_down
2026-03-27 20:10:00+00:00,1,UP,180,0.5046887865330841,299,0.4868395401337661,settlement,-39.29610401865275,119,cross_below_revert_up
2026-03-27 20:40:00+00:00,1,DOWN,180,0.5053371193510009,299,0.501789059055596,settlement,-11.00713254423443,119,cross_above_revert_down
2026-03-27 22:05:00+00:00,1,UP,180,0.504831786811573,299,0.49623352364718365,settlement,-20.9978730781932,119,cross_below_revert_up
2026-03-27 22:10:00+00:00,1,UP,180,0.5048937755829025,299,0.4921282446564729,settlement,-29.23303015543876,119,cross_below_revert_up
2026-03-27 22:30:00+00:00,1,DOWN,180,0.504893291014618,299,0.49509945247220843,settlement,-23.35904286959866,119,cross_above_revert_down
2026-03-27 22:40:00+00:00,1,UP,180,0.5063036688744046,299,0.5113099232055134,settlement,5.868073509232188,119,cross_below_revert_up
2026-03-28 00:30:00+00:00,1,DOWN,180,0.5044568648245829,299,0.4910852255296375,settlement,-30.45398833257216,119,cross_above_revert_down
2026-03-28 00:35:00+00:00,1,DOWN,240,0.5045654008587348,299,0.491633648811451,settlement,-29.578227364033136,59,cross_above_revert_down
2026-03-28 00:40:00+00:00,1,UP,180,0.5048064889950916,299,0.5019248701715697,settlement,-9.696946549953742,119,cross_below_revert_up
2026-03-28 01:00:00+00:00,1,DOWN,180,0.5055016535380908,299,0.49802234421166336,settlement,-18.76622411723164,119,cross_above_revert_down
2026-03-28 01:30:00+00:00,1,DOWN,240,0.5050909328034562,299,0.4957043621069729,settlement,-22.546754547929257,59,cross_above_revert_down
2026-03-28 01:40:00+00:00,1,DOWN,180,0.5047234524272612,299,0.48851734275493364,settlement,-36.044671939063186,119,cross_above_revert_down
2026-03-28 01:45:00+00:00,1,DOWN,240,0.5047433456301065,299,0.493011971890314,settlement,-27.19577086785979,59,cross_above_revert_down
2026-03-28 01:50:00+00:00,1,UP,240,0.5051017876967214,299,0.4957884436037916,settlement,-22.401671962255662,59,cross_below_revert_up
2026-03-28 02:05:00+00:00,1,UP,240,0.5047021178332377,299,0.492692627307912,settlement,-27.747614921313325,59,cross_below_revert_up
2026-03-28 02:10:00+00:00,1,DOWN,240,0.5057739830311329,299,0.5009950248903118,settlement,-13.429904235002644,59,cross_above_revert_down
2026-03-28 02:45:00+00:00,1,UP,180,0.5050036626418793,299,0.49646872814448273,settlement,-20.866936338325576,119,cross_below_revert_up
2026-03-28 04:00:00+00:00,1,UP,180,0.5048952123888898,299,0.4969615769573118,settlement,-19.682002852140858,119,cross_below_revert_up
2026-03-28 07:25:00+00:00,1,UP,240,0.5049420702310701,299,0.49455127803240795,settlement,-24.537030336013213,59,cross_below_revert_up
2026-03-28 12:35:00+00:00,1,UP,180,0.5049155494722801,299,0.49330246829899654,settlement,-26.954046519364116,119,cross_below_revert_up
2026-03-28 13:00:00+00:00,1,DOWN,180,0.5051048799082671,299,0.49292084047766715,settlement,-28.073557463842196,119,cross_above_revert_down
2026-03-28 13:35:00+00:00,1,UP,240,0.5058505208571484,299,0.5015878117925227,settlement,-12.409961977083553,59,cross_below_revert_up
2026-03-28 13:45:00+00:00,1,DOWN,240,0.5059580131561168,299,0.5024203172240643,settlement,-10.978089976606302,59,cross_above_revert_down
2026-03-28 13:50:00+00:00,1,UP,180,0.505401968020102,299,0.4994032503790482,settlement,-15.845462789202134,119,cross_below_revert_up
2026-03-28 14:00:00+00:00,1,UP,180,0.5048787914306261,299,0.49627589553034523,settlement,-21.005448147567954,119,cross_below_revert_up
2026-03-28 14:20:00+00:00,1,UP,240,0.5048389617998368,299,0.4937526054640052,settlement,-25.9162633242772,59,cross_below_revert_up
2026-03-28 15:30:00+00:00,1,UP,180,0.505529928846897,299,0.5072778239998817,settlement,-0.5493648088101146,119,cross_below_revert_up
2026-03-28 15:55:00+00:00,1,UP,180,0.5050329521690374,299,0.4980266364744116,settlement,-17.84524125248807,119,cross_below_revert_up
2026-03-28 16:00:00+00:00,1,UP,240,0.504779939562003,299,0.4932954242770841,settlement,-26.706025648115443,59,cross_below_revert_up
2026-03-28 20:35:00+00:00,1,DOWN,240,0.5050926173693809,299,0.49571741067814534,settlement,-22.52423883481675,59,cross_above_revert_down
2026-03-28 22:00:00+00:00,1,UP,180,0.5049709895779328,299,0.4961260213964177,settlement,-21.480763107857285,119,cross_below_revert_up
2026-03-28 22:10:00+00:00,1,DOWN,240,0.5052187384308559,299,0.49669433559099807,settlement,-20.838951897549975,59,cross_above_revert_down
2026-03-28 22:45:00+00:00,1,DOWN,180,0.5050533940857831,299,0.49491028300871187,settlement,-24.043078560516953,119,cross_above_revert_down
2026-03-28 23:10:00+00:00,1,UP,180,0.5038910168053565,299,0.4846203312612725,settlement,-42.16726937290262,119,cross_below_revert_up
2026-03-29 00:10:00+00:00,1,DOWN,180,0.5047131602683952,299,0.4934097360176064,settlement,-26.350947608119274,119,cross_above_revert_down
2026-03-29 01:25:00+00:00,1,DOWN,180,0.504916261592691,299,0.49267919144386674,settlement,-28.18736914910127,119,cross_above_revert_down
2026-03-29 01:50:00+00:00,1,DOWN,240,0.5059498550295943,299,0.5023571353056461,settlement,-11.086738436342932,59,cross_above_revert_down
2026-03-29 03:45:00+00:00,1,UP,240,0.5046866726249757,299,0.49257299131063503,settlement,-27.95437527373631,59,cross_below_revert_up
2026-03-29 04:30:00+00:00,1,UP,240,0.5052302647198528,299,0.4967836170073998,settlement,-20.684975160192163,59,cross_below_revert_up
2026-03-29 04:45:00+00:00,1,DOWN,180,0.505354022982171,299,0.496601785317064,settlement,-21.28438439696555,119,cross_above_revert_down
2026-03-29 05:25:00+00:00,1,UP,180,0.5048793313933776,299,0.4911723007471101,settlement,-31.094823920047663,119,cross_below_revert_up
2026-03-29 05:50:00+00:00,1,UP,180,0.5057812143095962,299,0.5015746850321233,settlement,-12.30026125950225,119,cross_below_revert_up
2026-03-29 08:45:00+00:00,1,UP,240,0.5049200254328187,299,0.49438051991117377,settlement,-24.831866396238077,59,cross_below_revert_up
2026-03-29 09:35:00+00:00,1,UP,180,0.5047353875001916,299,0.4954461527195658,settlement,-22.367359493019595,119,cross_below_revert_up
2026-03-29 10:10:00+00:00,1,UP,240,0.5051805286212282,299,0.49639836587131336,settlement,-21.34943832521796,59,cross_below_revert_up
2026-03-29 10:25:00+00:00,1,UP,180,0.5052588905616153,299,0.4951646008812619,settlement,-23.938493491514713,119,cross_below_revert_up
2026-03-29 10:30:00+00:00,1,DOWN,180,0.50522306613702,299,0.5015343778460807,settlement,-11.28650602298311,119,cross_above_revert_down
2026-03-29 11:10:00+00:00,1,DOWN,180,0.5056130026129667,299,0.5008541673866697,settlement,-13.393187143725287,119,cross_above_revert_down
2026-03-29 12:00:00+00:00,1,DOWN,240,0.5059398762660616,299,0.5022798529254767,settlement,-11.219639062375204,59,cross_above_revert_down
2026-03-29 13:15:00+00:00,1,UP,180,0.5051710451755982,299,0.4996455737960821,settlement,-14.91594716169894,119,cross_below_revert_up
2026-03-29 13:20:00+00:00,1,DOWN,240,0.504745217022922,299,0.4930264674610326,settlement,-27.170723898577215,59,cross_above_revert_down
2026-03-29 13:30:00+00:00,1,DOWN,240,0.5048023067365563,299,0.4934686782637444,settlement,-26.406714598808726,59,cross_above_revert_down
2026-03-29 13:55:00+00:00,1,DOWN,180,0.5049227575612466,299,0.4902164730339712,settlement,-33.06755882644201,119,cross_above_revert_down
2026-03-29 14:25:00+00:00,1,DOWN,240,0.5057997177596899,299,0.5011943423637271,settlement,-13.08692607723952,59,cross_above_revert_down
2026-03-29 14:35:00+00:00,1,DOWN,180,0.5049968424512721,299,0.5000925273738344,settlement,-13.692152575696785,119,cross_above_revert_down
2026-03-29 14:40:00+00:00,1,UP,240,0.5050167492981336,299,0.49512973950321537,settlement,-23.538432713453012,59,cross_below_revert_up
2026-03-29 15:00:00+00:00,1,DOWN,180,0.5059169434492937,299,0.5089542240642174,settlement,1.9915092644009431,119,cross_above_revert_down
2026-03-29 15:05:00+00:00,1,DOWN,240,0.5057249446960839,299,0.5006152151395619,settlement,-14.083564496652457,59,cross_above_revert_down
2026-03-29 17:15:00+00:00,1,DOWN,180,0.5054444318037828,299,0.5021000752708741,settlement,-10.603431771781105,119,cross_above_revert_down
2026-03-29 17:30:00+00:00,1,UP,240,0.5054039528716162,299,0.49812897394282996,settlement,-18.365595935046034,59,cross_below_revert_up
2026-03-29 20:45:00+00:00,1,DOWN,240,0.5048928099593615,299,0.494169710104868,settlement,-25.19589236306588,59,cross_above_revert_down
2026-03-29 21:55:00+00:00,1,DOWN,240,0.5049362577430409,299,0.49450625472464294,settlement,-24.614766423959736,59,cross_above_revert_down
2026-03-29 22:10:00+00:00,1,UP,240,0.5035286786646073,299,0.48360471809237393,settlement,-43.4895335531293,59,cross_below_revert_up
2026-03-29 22:15:00+00:00,1,UP,180,0.5060827524219981,299,0.5011878733999465,settlement,-13.65274797575793,119,cross_below_revert_up
2026-03-29 22:20:00+00:00,1,DOWN,180,0.5052011343199873,299,0.48995318020897805,settlement,-34.12158360109435,119,cross_above_revert_down
2026-03-29 22:25:00+00:00,1,UP,180,0.5056705980037126,299,0.49998680250902205,settlement,-15.217634416742438,119,cross_below_revert_up
2026-03-29 22:45:00+00:00,1,DOWN,180,0.5066041442076662,299,0.5325946319295486,settlement,47.20073936032779,119,cross_above_revert_down
2026-03-29 23:05:00+00:00,1,UP,240,0.5043796709604609,299,0.4901950661601602,settlement,-32.06662600763272,59,cross_below_revert_up
2026-03-29 23:15:00+00:00,1,DOWN,240,0.5042177839384449,299,0.48894120948654685,settlement,-34.23697653801011,59,cross_above_revert_down
2026-03-29 23:25:00+00:00,1,UP,240,0.504141431231546,299,0.48834985779188755,settlement,-35.26104961117694,59,cross_below_revert_up
2026-03-29 23:50:00+00:00,1,DOWN,180,0.5056380872011504,299,0.4741785040615517,settlement,-66.09315470499648,119,cross_above_revert_down
2026-03-30 00:25:00+00:00,1,DOWN,180,0.5038509587384932,299,0.4960672789479613,settlement,-19.4174806978636,119,cross_above_revert_down
2026-03-30 00:40:00+00:00,1,UP,180,0.5046532868895506,299,0.49609038304658915,settlement,-20.93395893237461,119,cross_below_revert_up
2026-03-30 01:10:00+00:00,1,DOWN,180,0.5048821820901905,299,0.4922610732576953,settlement,-28.948130596892714,119,cross_above_revert_down
2026-03-30 01:30:00+00:00,1,UP,240,0.5074828640324184,299,0.5142248594250665,settlement,9.258598228122562,59,cross_below_revert_up
2026-03-30 01:40:00+00:00,1,UP,180,0.5047466220456958,299,0.5064034435917701,settlement,-0.7240832711654313,119,cross_below_revert_up
2026-03-30 02:00:00+00:00,1,DOWN,180,0.5052861051330394,299,0.5052419036822765,settlement,-4.087303108898576,119,cross_above_revert_down
2026-03-30 02:10:00+00:00,1,UP,180,0.5050711768706191,299,0.5089599936384294,settlement,3.684142972325736,119,cross_below_revert_up
2026-03-30 02:25:00+00:00,1,UP,240,0.5048396515416878,299,0.4937579481558379,settlement,-25.90703512551826,59,cross_below_revert_up
2026-03-30 02:50:00+00:00,1,DOWN,180,0.506053081737201,299,0.4999801570997119,settlement,-15.976567294894071,119,cross_above_revert_down
2026-03-30 03:20:00+00:00,1,UP,180,0.5055902191142037,299,0.5186901108349342,settlement,21.858277005821563,119,cross_below_revert_up
2026-03-30 03:45:00+00:00,1,UP,240,0.5055023562986443,299,0.49889117448536635,settlement,-17.052282284028298,59,cross_below_revert_up
2026-03-30 04:10:00+00:00,1,UP,240,0.5044255331441645,299,0.49055028959723196,settlement,-31.452006589605105,59,cross_below_revert_up
2026-03-30 04:15:00+00:00,1,DOWN,180,0.5056103674736133,299,0.5077745300679793,settlement,0.27173651515365904,119,cross_above_revert_down
2026-03-30 04:25:00+00:00,1,DOWN,240,0.504726203035442,299,0.49287918765496397,settlement,-27.425218026350144,59,cross_above_revert_down
2026-03-30 05:05:00+00:00,1,DOWN,171,0.5049772033085537,299,0.4660200675777755,settlement,-80.9920329167027,128,cross_above_revert_down
2026-03-30 05:10:00+00:00,1,UP,197,0.5043900279791377,299,0.47684006441368804,settlement,-58.51111662234522,102,cross_below_revert_up
2026-03-30 05:15:00+00:00,1,UP,154,0.5051334195600289,299,0.4979993118018642,settlement,-18.09496831322257,145,cross_below_revert_up
2026-03-30 05:20:00+00:00,1,DOWN,145,0.5049463986442333,299,0.4915905877640484,settlement,-30.397057775266394,154,cross_above_revert_down
2026-03-30 05:25:00+00:00,1,DOWN,219,0.505017964854834,299,0.4927111553776192,settlement,-28.32031474720072,80,cross_above_revert_down
2026-03-30 05:30:00+00:00,1,DOWN,155,0.505025159214042,299,0.49907179369677224,settlement,-15.764678804283283,144,cross_above_revert_down
2026-03-30 05:40:00+00:00,1,DOWN,135,0.5052044204113775,299,0.5034757774992503,settlement,-7.414826863347943,164,cross_above_revert_down
2026-03-30 05:45:00+00:00,1,UP,289,0.5046059306973061,299,0.5035439560624098,settlement,-6.100353208615566,10,cross_below_revert_up
2026-03-30 05:50:00+00:00,1,UP,199,0.5048106425521098,299,0.4924608833129544,settlement,-28.415213709375887,100,cross_below_revert_up
2026-03-30 05:55:00+00:00,1,DOWN,135,0.5052407425651829,299,0.5009772211059714,settlement,-12.421716733867953,164,cross_above_revert_down
2026-03-30 06:20:00+00:00,1,DOWN,180,0.5056684582801433,299,0.5001325434200664,settlement,-14.925820940359948,119,cross_above_revert_down
2026-03-30 06:45:00+00:00,1,DOWN,240,0.5046394137038819,299,0.4922069329983568,settlement,-28.58709210413494,59,cross_above_revert_down
2026-03-30 07:20:00+00:00,1,DOWN,170,0.5051356724683568,299,0.507433793966891,settlement,0.5404143491387661,129,cross_above_revert_down
2026-03-30 07:25:00+00:00,1,UP,144,0.5052271032486969,299,0.498347936614586,settlement,-17.588756930689087,155,cross_below_revert_up
2026-03-30 07:30:00+00:00,1,DOWN,181,0.5043339607259495,299,0.4936829905328103,settlement,-25.07664579528285,118,cross_above_revert_down
2026-03-30 07:35:00+00:00,1,DOWN,169,0.5045583812417999,299,0.4995159999587425,settlement,-13.973665501514272,130,cross_above_revert_down
2026-03-30 07:40:00+00:00,1,DOWN,208,0.5048913704210788,299,0.49347049118676023,settlement,-26.57522735305215,91,cross_above_revert_down
2026-03-30 07:50:00+00:00,1,DOWN,188,0.5045744912570387,299,0.4891147051232917,settlement,-34.57797575743831,111,cross_above_revert_down
2026-03-30 08:10:00+00:00,1,UP,162,0.5053615786963438,299,0.5114420000500232,settlement,8.007759922362911,137,cross_below_revert_up
2026-03-30 08:25:00+00:00,1,DOWN,138,0.5052391437355498,299,0.496310212888441,settlement,-21.63733688472632,161,cross_above_revert_down
2026-03-30 08:30:00+00:00,1,DOWN,149,0.5046565239549503,299,0.4967454802696333,settlement,-19.64474295521282,150,cross_above_revert_down
2026-03-30 08:45:00+00:00,1,DOWN,139,0.5047978994467893,299,0.49763121897120366,settlement,-18.16873390811013,160,cross_above_revert_down
2026-03-30 09:00:00+00:00,1,UP,142,0.5046366507254197,299,0.4865712017941837,settlement,-39.727325804529336,157,cross_below_revert_up
2026-03-30 09:05:00+00:00,1,DOWN,180,0.5048381582149737,299,0.4974221809982712,settlement,-18.660431549862153,119,cross_above_revert_down
2026-03-30 09:15:00+00:00,1,DOWN,157,0.5052787796812382,299,0.48761547594169374,settlement,-38.88762608076725,142,cross_above_revert_down
2026-03-30 09:25:00+00:00,1,UP,245,0.5051289987172104,299,0.49299430343247463,settlement,-27.9749171497203,54,cross_below_revert_up
2026-03-30 09:40:00+00:00,1,UP,136,0.5047023425531844,299,0.4987099836180925,settlement,-15.84930941070773,163,cross_below_revert_up
2026-03-30 09:50:00+00:00,1,DOWN,146,0.5051513586971239,299,0.5004890401387324,settlement,-13.211088599812188,153,cross_above_revert_down
2026-03-30 10:00:00+00:00,1,UP,222,0.50454513796655,299,0.49089408216258534,settlement,-31.002051287748078,77,cross_below_revert_up
2026-03-30 10:50:00+00:00,1,DOWN,147,0.5048391269752545,299,0.49130554862475906,settlement,-30.754089515047543,152,cross_above_revert_down
2026-03-30 11:00:00+00:00,1,DOWN,215,0.5044444873077211,299,0.4908780667694824,settlement,-30.839995356918102,84,cross_above_revert_down
2026-03-30 11:15:00+00:00,1,DOWN,192,0.505298456407428,299,0.5005220230660049,settlement,-13.43379187942075,107,cross_above_revert_down
2026-03-30 11:25:00+00:00,1,UP,145,0.5075089128207023,299,0.5097209789706169,settlement,0.34995713739247325,154,cross_below_revert_up
2026-03-30 11:35:00+00:00,1,DOWN,157,0.5046616790073591,299,0.503246883824345,settlement,-6.7978458666117785,142,cross_above_revert_down
