asset,strategy,sample,total_pnl,trades,win_rate,avg_pnl,profit_factor,max_drawdown,sharpe,avg_hold_seconds,avg_entry_price,ml_train,ml_test
BTC,late_momentum,TRAIN,5259.857243386356,1784.0,0.6614349775784754,2.9483504727502314,1.869099093763865,-0.007145737835032584,48.889471112547824,20.483744394618835,0.5061425277413645,,
BTC,volume_spike,TRAIN,4668.7353383696245,1543.0,0.6629941672067401,3.0257520015357287,1.8960416356459444,-0.010106347285611772,45.45794109807797,161.20285158781596,0.5057918689500744,,
BTC,opening_breakout,TRAIN,17925.78091651608,7075.0,0.6368904593639576,2.533679281486489,1.6963799499683743,-0.0137946869070249,80.72760423566358,236.4391519434629,0.5052765337765455,,
BTC,late_momentum,TEST,1782.0014078377062,505.0,0.691089108910891,3.5287156590845625,2.140028537692374,-0.007939865331724971,62.412966500986954,20.433663366336635,0.5063440970294157,,
BTC,volume_spike,TEST,1355.8595428616372,385.0,0.6883116883116883,3.521713098341911,2.1276276969907153,-0.007427548149964047,54.846727491529855,153.4233766233766,0.5058390065677845,,
BTC,opening_breakout,TEST,5268.91989351825,1764.0,0.6598639455782312,2.986916039409469,1.876400514557269,-0.007886825416281829,101.4225336970177,235.37074829931973,0.5052682169196097,,
BTC,,,,,,,,,,,,"{'strategy': 'ml_model', 'sample': 'TRAIN', 'total_pnl': 54294.82603920014, 'trades': 7163, 'win_rate': 0.8944576294848527, 'avg_pnl': 7.579900326566907, 'profit_factor': 8.167520255678953, 'max_drawdown': -0.0016310572483158037, 'sharpe': 341.106623724284, 'auc': 0.6954861810005112}","{'strategy': 'ml_model', 'sample': 'TEST', 'total_pnl': 11055.013463172272, 'trades': 1790, 'win_rate': 0.8229050279329609, 'avg_pnl': 6.175985174956636, 'profit_factor': 4.480425100326911, 'max_drawdown': -0.0027419349951871563, 'sharpe': 260.8021495374779, 'auc': 0.6453669518000604}"
