window_start,01 End-of-Window Momentum Sniper,02 Composite Technical Score,03 Oracle Lag Arbitrage,04 Volatility Spike Reversal,05 Market Making & Spread Capture,06 Double MA Crossover,07 RSI + Bollinger Reversion,08 Opening Range Breakout,09 Renko Change Sequencing,10 Volume Weighted Momentum,11 Creative Late Shock Continuation,12 Creative Wick Reclaim Fade,13 Creative Chop Box Contrarian,14 Creative Settlement Gravity
2026-03-30 04:30:00+00:00,10000.0,279976.29182144237,26633.639386914983,9332.212262035539,9569.22212823984,215631.8913885683,-100415.7544720937,269955.20922747004,122616.50275335596,224772.25581146043,10000.0,10000.0,9988.572608497172,10000.0
2026-03-30 04:35:00+00:00,10000.0,280470.0300580512,26633.639386914983,9332.212262035539,9569.22212823984,216123.16326065492,-100909.56315025491,270448.9467618087,122616.50275335596,225265.9940480693,10000.0,10000.0,9988.572608497172,10000.0
2026-03-30 04:40:00+00:00,10000.0,280963.752909322,26633.639386914983,9332.212262035539,9569.22212823984,215617.4185499036,-100909.56315025491,270942.6688678934,122616.50275335596,225759.71689934,10000.0,10000.0,9988.572608497172,10000.0
2026-03-30 04:45:00+00:00,10000.0,281456.9152318488,26633.639386914983,9332.212262035539,9569.22212823984,216107.98992702216,-101402.54498501836,271435.8288816953,123108.96501404964,225759.71689934,10000.0,10000.0,9988.572608497172,10000.0
2026-03-30 04:50:00+00:00,10000.0,281950.1651394951,26633.639386914983,9332.212262035539,9569.22212823984,216600.05428140773,-101402.54498501836,271929.0767249262,123108.96501404964,226252.96680698637,10000.0,10000.0,9988.572608497172,10000.0
2026-03-30 04:55:00+00:00,10000.0,281443.80778793374,26633.639386914983,9332.212262035539,9569.22212823984,217093.95018092816,-101402.54498501836,271422.7184044606,123108.96501404964,226252.96680698637,10000.0,10000.0,9988.572608497172,10000.0
2026-03-30 05:00:00+00:00,10000.0,281937.67576720915,26633.639386914983,9332.212262035539,9569.22212823984,216589.38364093332,-101402.54498501836,271916.5860433708,123108.96501404964,226252.96680698637,10000.0,10000.0,9988.572608497172,10000.0
2026-03-30 05:05:00+00:00,10000.0,282431.4594392045,26633.639386914983,9332.212262035539,9559.502250330197,217081.42034162447,-101402.54498501836,272410.3691398336,123108.96501404964,226252.96680698637,10000.0,10000.0,9988.572608497172,10000.0
2026-03-30 05:10:00+00:00,10000.0,282924.80468748417,26633.639386914983,9332.212262035539,9559.502250330197,217571.67157087373,-101895.61048794167,272903.53869723505,123601.5111941589,226252.96680698637,10000.0,10000.0,9988.572608497172,10000.0
2026-03-30 05:15:00+00:00,10000.0,282418.3157167727,26633.639386914983,9332.212262035539,9559.502250330197,217066.21026797456,-101895.61048794167,272397.10171439085,123601.5111941589,226252.96680698637,10000.0,10000.0,9988.572608497172,10000.0
2026-03-30 05:20:00+00:00,10000.0,282912.0453630456,26633.639386914983,9332.212262035539,9559.502250330197,217559.68116058895,-101895.61048794167,272890.658069344,123601.5111941589,226746.69645325924,10000.0,10000.0,9988.572608497172,10000.0
2026-03-30 05:25:00+00:00,10000.0,282406.26171163196,26633.639386914983,9332.212262035539,9559.502250330197,218053.34364754875,-101895.61048794167,273384.42096195125,123601.5111941589,226746.69645325924,10000.0,10000.0,9988.572608497172,10000.0
2026-03-30 05:30:00+00:00,10000.0,282900.4883617521,26633.639386914983,9332.212262035539,9559.502250330197,218546.62861151577,-101895.61048794167,272877.93571985664,123601.5111941589,226746.69645325924,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 05:35:00+00:00,10000.0,283394.07175695046,26633.639386914983,9332.212262035539,9559.502250330197,219038.44001803335,-101895.61048794167,273371.51798086957,123601.5111941589,227240.27984845755,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 05:40:00+00:00,10000.0,282888.1176562182,26633.639386914983,9332.212262035539,9559.502250330197,219531.2825713849,-101895.61048794167,272865.3739571069,123601.5111941589,227240.27984845755,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 05:45:00+00:00,10000.0,282381.6303255946,26633.639386914983,9332.212262035539,9559.502250330197,220026.6388522351,-101895.61048794167,272358.884144373,123601.5111941589,226733.792517834,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 05:50:00+00:00,10000.0,282875.2842022443,26633.639386914983,9332.212262035539,9559.502250330197,219520.50533357816,-101895.61048794167,272852.4283631324,123601.5111941589,226733.792517834,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 05:55:00+00:00,10000.0,283369.1577773579,26633.639386914983,9332.212262035539,9559.502250330197,220013.78199554185,-101895.61048794167,272346.4115033891,123601.5111941589,226733.792517834,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 06:00:00+00:00,10000.0,282863.56312171184,26633.639386914983,9332.212262035539,9559.502250330197,219509.84461678145,-101895.61048794167,272839.9217760773,124094.43603454025,226733.792517834,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 06:05:00+00:00,10000.0,283357.1474647633,26633.639386914983,9332.212262035539,9559.502250330197,220001.8337425478,-102389.53834771444,273333.50498758734,124094.43603454025,226733.792517834,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 06:10:00+00:00,10000.0,283851.0425977768,26633.639386914983,9332.212262035539,9559.502250330197,220495.48672696887,-102389.53834771444,273827.3998559783,124094.43603454025,226733.792517834,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 06:15:00+00:00,10000.0,284344.3959445127,26633.639386914983,9332.212262035539,9559.502250330197,219992.51450643438,-102882.36987339471,274320.75142683147,124586.74753477212,227227.14586456987,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 06:20:00+00:00,10000.0,283838.43907209515,26633.639386914983,9332.212262035539,9559.502250330197,219487.44347555048,-102882.36987339471,274814.68815105467,124586.74753477212,227227.14586456987,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 06:25:00+00:00,10000.0,283332.4008459609,26633.639386914983,9332.212262035539,9559.502250330197,219980.43836549838,-102882.36987339471,274308.6498461863,124586.74753477212,227227.14586456987,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 06:30:00+00:00,10000.0,282826.3222376082,26633.639386914983,9332.212262035539,9559.502250330197,219474.4846999362,-102882.36987339471,273802.5710464571,124586.74753477212,227227.14586456987,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 06:35:00+00:00,10000.0,282320.309937247,26633.639386914983,9332.212262035539,9559.502250330197,219968.33132277592,-102882.36987339471,273296.5587396793,124586.74753477212,227227.14586456987,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 06:40:00+00:00,10000.0,282814.2265017325,26633.639386914983,9332.212262035539,9559.502250330197,220461.63786254416,-102882.36987339471,273790.4750993233,124586.74753477212,227227.14586456987,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 06:45:00+00:00,10000.0,283307.733885743,26633.639386914983,9332.212262035539,9559.502250330197,219956.13882839703,-102882.36987339471,274283.9811371227,124586.74753477212,227720.65324858043,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 06:50:00+00:00,10000.0,283801.63061363634,26633.639386914983,9332.212262035539,9559.502250330197,220447.6722059848,-103375.71652183816,274777.87760484236,125079.57570468236,227720.65324858043,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 06:55:00+00:00,10000.0,284295.4407534905,26633.639386914983,9332.212262035539,9559.502250330197,220940.61540039507,-103375.71652183816,275271.6872429936,125079.57570468236,228214.46338843458,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 07:00:00+00:00,10000.0,284789.2463824129,26633.639386914983,9332.212262035539,9559.502250330197,220434.75227428542,-103375.71652183816,275765.49235763034,125079.57570468236,228708.26901735703,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 07:05:00+00:00,10000.0,285282.4675944409,26633.639386914983,9332.212262035539,9559.502250330197,220925.93150412067,-103868.81784263434,276258.71142519946,125572.15781022566,229201.49022938506,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 07:10:00+00:00,10000.0,285776.2035793874,26633.639386914983,9332.212262035539,9559.502250330197,221418.58092294182,-103868.81784263434,276752.446701595,125572.15781022566,229695.22621433152,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 07:15:00+00:00,10000.0,285269.919480777,26633.639386914983,9332.212262035539,9559.502250330197,221913.7351108504,-103868.81784263434,276246.16183841246,125572.15781022566,229188.94211572112,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 07:20:00+00:00,10000.0,284763.89275893144,26633.639386914983,9332.212262035539,9559.502250330197,221409.3115900062,-104363.03725131114,276739.9017373925,125572.15781022566,229188.94211572112,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 07:25:00+00:00,10000.0,285257.8050680482,26633.639386914983,9332.212262035539,9559.502250330197,220903.91406625096,-104363.03725131114,276233.86085068417,125572.15781022566,229188.94211572112,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 07:30:00+00:00,10000.0,284752.94403375406,26633.639386914983,9332.212262035539,9559.502250330197,221397.42160167915,-104363.03725131114,276726.6985521226,126065.20025158717,229681.78315001528,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 07:35:00+00:00,10000.0,284245.9902171882,26633.639386914983,9332.212262035539,9559.502250330197,220892.1044370147,-104363.03725131114,276219.69271590695,126065.20025158717,229174.8293334494,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 07:40:00+00:00,10000.0,283740.26257303683,26633.639386914983,9332.212262035539,9559.502250330197,221385.4531873656,-104363.03725131114,276713.3995724534,126065.20025158717,229668.53697760074,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 07:45:00+00:00,10000.0,284233.81393365987,26633.639386914983,9332.212262035539,9559.502250330197,220882.12543462074,-104855.76100491699,277206.7508587056,126557.40365610475,230162.08833822378,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 07:50:00+00:00,10000.0,283729.202136544,26633.639386914983,9332.212262035539,9559.502250330197,220376.21350872074,-104855.76100491699,277699.33850035927,127050.82221965633,230654.6801353397,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 07:55:00+00:00,10000.0,284222.0809889149,26633.639386914983,9332.212262035539,9559.502250330197,220867.27072059872,-104855.76100491699,278192.21425329667,127543.75132430288,231147.5589877106,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 08:00:00+00:00,10000.0,284715.54306482506,26633.639386914983,9332.212262035539,9559.502250330197,220366.37463943186,-105347.75677585303,278685.6748566132,128035.22456001652,231147.5589877106,10000.0,10000.0,9988.572608497172,9747.49353550144
2026-03-30 08:05:00+00:00,10000.0,285208.80789158883,26633.639386914983,9332.212262035539,9559.502250330197,219859.00864614145,-105347.75677585303,278179.28198988456,128035.22456001652,231147.5589877106,10000.0,10000.0,9988.572608497172,9994.770558908713
2026-03-30 08:10:00+00:00,10000.0,284702.6782499927,26633.639386914983,9332.212262035539,9559.502250330197,220350.1699166375,-105347.75677585303,277673.1340740794,128035.22456001652,231147.5589877106,10000.0,10000.0,9988.572608497172,9994.770558908713
2026-03-30 08:15:00+00:00,10000.0,284197.351091302,26633.639386914983,9332.212262035539,9559.502250330197,219846.98312169831,-105347.75677585303,278166.43920091295,128527.57407577729,231147.5589877106,10000.0,10000.0,9988.572608497172,9994.770558908713
2026-03-30 08:20:00+00:00,10000.0,284690.3074602445,26633.639386914983,9332.212262035539,9559.502250330197,220336.8019818992,-105347.75677585303,278659.39255946776,129019.90291721819,231147.5589877106,10000.0,10000.0,9988.572608497172,9994.770558908713
2026-03-30 08:25:00+00:00,10000.0,285184.07026177534,26633.639386914983,9332.212262035539,9559.502250330197,220830.40274407368,-105347.75677585303,279152.935281719,129019.90291721819,231147.5589877106,10000.0,10000.0,9988.572608497172,9741.935265084265
2026-03-30 08:30:00+00:00,10000.0,285678.76808020374,26633.639386914983,9332.212262035539,9559.502250330197,221324.24195240784,-105347.75677585303,278646.2154888999,129019.90291721819,230640.84116928218,10000.0,10000.0,9988.572608497172,9741.935265084265
2026-03-30 08:35:00+00:00,10000.0,285172.97652214614,26633.639386914983,9332.212262035539,9559.502250330197,220820.33662213467,-105347.75677585303,279139.98631036916,129019.90291721819,230640.84116928218,10000.0,10000.0,9988.572608497172,9741.935265084265
2026-03-30 08:40:00+00:00,10000.0,284667.6017996568,26633.639386914983,9332.212262035539,9559.502250330197,220315.80560772723,-105347.75677585303,279633.33926081326,129019.90291721819,231134.1958917715,10000.0,10000.0,9988.572608497172,9741.935265084265
2026-03-30 08:45:00+00:00,10000.0,285161.78331867704,26633.639386914983,9332.212262035539,9559.502250330197,219810.39327776936,-105347.75677585303,279127.1373348265,129019.90291721819,231134.1958917715,10000.0,10000.0,9988.572608497172,9489.150353780753
2026-03-30 08:50:00+00:00,10000.0,284656.5760985434,26633.639386914983,9332.212262035539,9559.502250330197,220302.9000719168,-105347.75677585303,279620.32244288054,129512.98304445083,231627.38311190513,10000.0,10000.0,9988.572608497172,9489.150353780753
2026-03-30 08:55:00+00:00,10000.0,285149.52657188324,26633.639386914983,9332.212262035539,9559.502250330197,219799.53660088472,-105347.75677585303,280113.0247972929,130005.57941744698,231627.38311190513,10000.0,10000.0,9988.572608497172,9489.150353780753
2026-03-30 09:00:00+00:00,10000.0,285643.0507171017,26633.639386914983,9332.212262035539,9559.502250330197,220291.4569638327,-105347.75677585303,280606.547643054,130005.57941744698,231627.38311190513,10000.0,10000.0,9988.572608497172,9489.150353780753
2026-03-30 09:05:00+00:00,10000.0,286137.4994138902,26633.639386914983,9332.212262035539,9559.502250330197,220785.00384902183,-105347.75677585303,280100.0776667746,130005.57941744698,231120.91441511665,10000.0,10000.0,9988.572608497172,9489.150353780753
2026-03-30 09:10:00+00:00,10000.0,286631.47593317024,26633.639386914983,9332.212262035539,9559.502250330197,221277.58408496153,-105347.75677585303,280594.0541484515,130005.57941744698,231120.91441511665,10000.0,10000.0,9988.572608497172,9489.150353780753
2026-03-30 09:15:00+00:00,10000.0,287125.5149338418,26633.639386914983,9332.212262035539,9559.502250330197,220772.92507945772,-105347.75677585303,281088.00813693594,130005.57941744698,231120.91441511665,10000.0,10000.0,9484.100919287574,9489.150353780753
2026-03-30 09:20:00+00:00,10000.0,287619.31654592475,26633.639386914983,9332.212262035539,9559.502250330197,220269.6250945514,-105841.28816572909,281581.8093511005,130005.57941744698,231614.71602719958,10000.0,10000.0,9484.100919287574,9489.150353780753
2026-03-30 09:25:00+00:00,10000.0,288113.2028637814,26633.639386914983,9332.212262035539,9559.502250330197,220763.29934552044,-105841.28816572909,282075.6953797457,130005.57941744698,231614.71602719958,10000.0,10000.0,9484.100919287574,9236.40458634042
2026-03-30 09:30:00+00:00,10000.0,287607.55230074166,26633.639386914983,9332.212262035539,9559.502250330197,221255.71578902972,-105841.28816572909,282569.3249401702,130005.57941744698,232108.34659023932,10000.0,10000.0,9484.100919287574,9236.40458634042
2026-03-30 09:35:00+00:00,10000.0,288101.3787963546,26633.639386914983,9332.212262035539,9559.502250330197,221748.57128363496,-105841.28816572909,283063.1509797031,130005.57941744698,232108.34659023932,10000.0,10000.0,9484.100919287574,9236.40458634042
2026-03-30 09:40:00+00:00,10000.0,288596.13148938003,26633.639386914983,9332.212262035539,9559.502250330197,222241.6405850384,-105841.28816572909,282556.37615922,130005.57941744698,231601.5738972139,10000.0,10000.0,9484.100919287574,9236.40458634042
2026-03-30 09:45:00+00:00,10000.0,288090.49011566926,26633.639386914983,9332.212262035539,9559.502250330197,221736.209625047,-105841.28816572909,283049.99573898857,130005.57941744698,232095.19527092465,10000.0,10000.0,9484.100919287574,9236.40458634042
2026-03-30 09:50:00+00:00,10000.0,288584.4502028309,26633.639386914983,9332.212262035539,9559.502250330197,222229.2862040908,-105841.28816572909,282543.96373064804,130005.57941744698,232095.19527092465,10000.0,10000.0,9484.100919287574,9236.40458634042
2026-03-30 09:55:00+00:00,10000.0,288078.8871800573,26633.639386914983,9332.212262035539,9559.502250330197,221724.28462008608,-105841.28816572909,283037.3529373513,130498.49924823549,232588.73829369823,10000.0,10000.0,9484.100919287574,9236.40458634042
2026-03-30 10:00:00+00:00,10000.0,288572.47924734873,26633.639386914983,9332.212262035539,9559.502250330197,221219.30493888544,-105841.28816572909,283530.9437668014,130498.49924823549,232588.73829369823,10000.0,10000.0,9484.100919287574,8983.968041852324
2026-03-30 10:05:00+00:00,10000.0,289066.38969814073,26633.639386914983,9332.212262035539,9559.502250330197,221713.01951363464,-105841.28816572909,284024.85399569833,130498.49924823549,232588.73829369823,10000.0,10000.0,9484.100919287574,8983.968041852324
2026-03-30 10:10:00+00:00,10000.0,288560.6146802929,26633.639386914983,9332.212262035539,9559.502250330197,221207.96026749324,-105841.28816572909,284518.6083580857,130498.49924823549,233082.49331154604,10000.0,10000.0,9484.100919287574,8983.968041852324
2026-03-30 10:15:00+00:00,10000.0,288054.7964718406,26633.639386914983,9332.212262035539,9559.502250330197,221701.06887062968,-105841.28816572909,285012.4059036912,130498.49924823549,233576.29151999837,10000.0,10000.0,9484.100919287574,8983.968041852324
2026-03-30 10:20:00+00:00,10000.0,288548.77117575455,26633.639386914983,9332.212262035539,9559.502250330197,222194.01327549515,-105841.28816572909,285506.26382351137,130498.49924823549,233576.29151999837,10000.0,10000.0,9484.100919287574,8983.968041852324
2026-03-30 10:25:00+00:00,10000.0,288042.8324816494,26633.639386914983,9332.212262035539,9559.502250330197,221688.04451841774,-105841.28816572909,286000.14215063135,130498.49924823549,233576.29151999837,10000.0,10000.0,9484.100919287574,8983.968041852324
2026-03-30 10:30:00+00:00,10000.0,287536.8990249007,26633.639386914983,9332.212262035539,9559.502250330197,221181.94077872025,-105841.28816572909,286494.05526593624,130498.49924823549,233576.29151999837,10000.0,10000.0,9484.100919287574,8983.968041852324
2026-03-30 10:35:00+00:00,10000.0,288030.91441438376,26633.639386914983,9332.212262035539,9559.502250330197,220677.0042569087,-105841.28816572909,286988.03832425486,130498.49924823549,233576.29151999837,10000.0,10000.0,9484.100919287574,8731.476483851073
2026-03-30 10:40:00+00:00,10000.0,287524.6669100086,26633.639386914983,9332.212262035539,9559.502250330197,220171.19053884203,-105841.28816572909,286481.7902853793,130498.49924823549,233070.04401562322,10000.0,10000.0,9484.100919287574,8731.476483851073
2026-03-30 10:45:00+00:00,10000.0,288018.75512818963,26633.639386914983,9332.212262035539,9559.502250330197,220664.06827258345,-105841.28816572909,285975.6817932279,130498.49924823549,232563.9357974422,10000.0,10000.0,9484.100919287574,8731.476483851073
2026-03-30 10:50:00+00:00,10000.0,288512.2095493237,26633.639386914983,9332.212262035539,9559.502250330197,221157.38271489987,-105841.28816572909,286469.1348481595,130498.49924823549,233057.39021857627,10000.0,10000.0,9484.100919287574,8478.949175042837
2026-03-30 10:55:00+00:00,10000.0,289005.9999761353,26633.639386914983,9332.212262035539,9559.502250330197,221650.94068258652,-105841.28816572909,286962.92471828056,130498.49924823549,233551.18064538788,10000.0,10000.0,9484.100919287574,8478.949175042837
2026-03-30 11:00:00+00:00,10000.0,289499.4106815293,26633.639386914983,9332.212262035539,9559.502250330197,221145.63233226712,-105841.28816572909,287456.3117135901,130991.37413065016,233551.18064538788,10000.0,10000.0,9484.100919287574,8478.949175042837
2026-03-30 11:05:00+00:00,10000.0,289993.17521516886,26633.639386914983,9332.212262035539,9559.502250330197,221637.71743751472,-105841.28816572909,287950.07549059193,130991.37413065016,234044.94517902745,10000.0,10000.0,9484.100919287574,8478.949175042837
2026-03-30 11:10:00+00:00,10000.0,289487.00403273,26633.639386914983,9332.212262035539,9559.502250330197,222130.99159608467,-105841.28816572909,288443.90426203597,130991.37413065016,234044.94517902745,10000.0,10000.0,9484.100919287574,8478.949175042837
2026-03-30 11:15:00+00:00,10000.0,289980.83977889246,26633.639386914983,9332.212262035539,9559.502250330197,221626.1016043893,-105841.28816572909,288937.73983319907,130991.37413065016,234044.94517902745,10000.0,10000.0,9484.100919287574,8226.081283861153
2026-03-30 11:20:00+00:00,10000.0,289475.1660971598,26633.639386914983,9332.212262035539,9559.502250330197,221121.825836292,-105841.28816572909,289431.39257680386,130991.37413065016,234538.59886076013,10000.0,10000.0,9484.100919287574,8226.081283861153
2026-03-30 11:25:00+00:00,10000.0,288970.1045576446,27124.97707158503,9320.883189660124,9559.502250330197,220617.23083002525,-105841.28816572909,289924.6396065621,131483.6098143038,234538.59886076013,10000.0,9494.563725779373,9484.100919287574,8226.081283861153
2026-03-30 11:30:00+00:00,10000.0,289463.1594931084,27124.97707158503,9320.883189660124,9559.502250330197,221108.41811839657,-106335.22685152906,290417.75239361625,131483.6098143038,234538.59886076013,10000.0,9494.563725779373,9484.100919287574,8226.081283861153
2026-03-30 11:35:00+00:00,10000.0,288956.3454259186,27124.97707158503,9320.883189660124,9559.502250330197,221599.94125702858,-106335.22685152906,289910.93595607934,131483.6098143038,234538.59886076013,10000.0,9494.563725779373,9484.100919287574,8226.081283861153
2026-03-30 11:40:00+00:00,10000.0,288450.93897205876,27124.97707158503,9320.883189660124,9559.502250330197,221095.4978484263,-106335.22685152906,290404.32072640536,131976.47416421212,234538.59886076013,10000.0,9494.563725779373,9484.100919287574,8226.081283861153
2026-03-30 11:45:00+00:00,10000.0,287945.3216778095,27124.97707158503,9320.883189660124,9559.502250330197,221585.73926635442,-106828.89674805538,290897.91692523926,131976.47416421212,235032.19615500935,10000.0,9494.563725779373,9484.100919287574,8226.081283861153
2026-03-30 11:50:00+00:00,10000.0,287439.0892602582,27124.97707158503,9320.883189660124,9559.502250330197,222078.52278069188,-106828.89674805538,290391.6838872752,131976.47416421212,235032.19615500935,10000.0,9494.563725779373,9484.100919287574,8226.081283861153
2026-03-30 11:55:00+00:00,10000.0,286932.76712039387,27124.97707158503,9320.883189660124,9559.502250330197,222572.40971551006,-106828.89674805538,289885.3933943053,131976.47416421212,235032.19615500935,10000.0,9494.563725779373,9484.100919287574,8226.081283861153
2026-03-30 12:00:00+00:00,10000.0,286427.4816965012,27124.97707158503,9320.883189660124,9559.502250330197,223063.7977229973,-107322.51698437499,290378.6567970635,131976.47416421212,235525.46157890203,10000.0,9494.563725779373,9484.100919287574,8226.081283861153
2026-03-30 12:05:00+00:00,10000.0,285921.9023463664,27124.97707158503,9320.883189660124,9559.502250330197,222558.05840488584,-107322.51698437499,290872.2345303766,131976.47416421212,235525.46157890203,10000.0,9494.563725779373,9484.100919287574,8226.081283861153
2026-03-30 12:10:00+00:00,10000.0,285415.877005789,27124.97707158503,9320.883189660124,9559.502250330197,222052.29496518505,-107322.51698437499,290366.2091470082,131976.47416421212,235525.46157890203,10000.0,9494.563725779373,9484.100919287574,8226.081283861153
2026-03-30 12:15:00+00:00,10000.0,285910.01431949425,27124.97707158503,9320.883189660124,9559.502250330197,222544.83507557938,-107322.51698437499,289860.05154952576,131976.47416421212,235525.46157890203,10000.0,9494.563725779373,9484.100919287574,8226.081283861153
2026-03-30 12:20:00+00:00,10000.0,285403.6261602716,27124.97707158503,9320.883189660124,9559.502250330197,222036.93383440046,-107322.51698437499,289353.66220849456,131976.47416421212,235525.46157890203,10000.0,9494.563725779373,9484.100919287574,8226.081283861153
2026-03-30 12:25:00+00:00,10000.0,285897.3074988011,27124.97707158503,9320.883189660124,9559.502250330197,222529.8868177026,-107322.51698437499,288847.6094753875,131976.47416421212,235525.46157890203,10000.0,9494.563725779373,9484.100919287574,8226.081283861153
2026-03-30 12:30:00+00:00,10000.0,285392.48908349534,27124.97707158503,9320.883189660124,9559.502250330197,223021.8960951551,-107322.51698437499,289340.40456689,132469.3643167971,236018.25999420776,10000.0,9494.563725779373,9484.100919287574,8226.081283861153
2026-03-30 12:35:00+00:00,10000.0,284886.5769694579,27124.97707158503,9320.883189660124,9559.502250330197,223513.53437141638,-107817.01286188264,288834.25116471865,132469.3643167971,236018.25999420776,10000.0,9494.563725779373,9484.100919287574,8226.081283861153
2026-03-30 12:40:00+00:00,10000.0,285380.80490973656,27124.97707158503,9320.883189660124,9559.502250330197,224006.76727223178,-107817.01286188264,288328.0025607281,132469.3643167971,235512.0120539291,10000.0,9494.563725779373,9484.100919287574,7973.411476328338
2026-03-30 12:45:00+00:00,10000.0,284874.1527644667,27124.97707158503,9320.883189660124,9559.502250330197,224500.01259166843,-107817.01286188264,287821.34862425615,132469.3643167971,235005.35990865927,10000.0,9494.563725779373,9484.100919287574,7973.411476328338
2026-03-30 12:50:00+00:00,10000.0,285367.9800577886,27124.97707158503,9320.883189660124,9559.502250330197,224992.93872374546,-107817.01286188264,288314.959587148,132469.3643167971,235005.35990865927,10000.0,9494.563725779373,9484.100919287574,7720.832033116297
2026-03-30 12:55:00+00:00,10000.0,285861.4409538548,27124.97707158503,9320.883189660124,9559.502250330197,224487.45908663145,-107817.01286188264,288808.41888034454,132469.3643167971,235498.82080472552,10000.0,9494.563725779373,9484.100919287574,7720.832033116297
2026-03-30 13:00:00+00:00,10000.0,286356.1603919651,27124.97707158503,9320.883189660124,9559.502250330197,223980.79335479258,-107817.01286188264,288301.7472011902,132469.3643167971,234992.08136661522,10000.0,9494.563725779373,9484.100919287574,7720.832033116297
2026-03-30 13:05:00+00:00,10000.0,285850.40664549835,27124.97707158503,9320.883189660124,9559.502250330197,224473.77889927884,-107817.01286188264,288795.432590685,132469.3643167971,234992.08136661522,10000.0,9494.563725779373,9484.100919287574,7468.344827019129
2026-03-30 13:10:00+00:00,10000.0,286343.5182988029,27124.97707158503,9320.883189660124,9559.502250330197,224966.03506069188,-107817.01286188264,289288.5417939283,132962.80746342812,235485.1930199198,10000.0,9494.563725779373,9484.100919287574,7468.344827019129
2026-03-30 13:15:00+00:00,10000.0,285838.06851651025,27124.97707158503,9320.883189660124,9559.502250330197,225459.39511141492,-107817.01286188264,289781.9700135475,132962.80746342812,235978.62280221246,10000.0,9494.563725779373,9484.100919287574,7468.344827019129
2026-03-30 13:20:00+00:00,10000.0,286329.50679728814,27124.97707158503,9310.382016525076,9559.502250330197,224957.24512888596,-107817.01286188264,290273.4761002404,133455.04741356344,236470.06108299032,10000.0,9494.563725779373,9484.100919287574,7468.344827019129
2026-03-30 13:25:00+00:00,10000.0,285824.1796638057,27124.97707158503,9310.382016525076,9559.502250330197,225447.2525470928,-108309.92530044391,290762.6023157829,133947.44006965793,236470.06108299032,10000.0,9494.563725779373,9484.100919287574,7468.344827019129
2026-03-30 13:30:00+00:00,10000.0,286317.3869427665,27124.97707158503,9310.382016525076,9559.502250330197,224943.99874765475,-108309.92530044391,291255.96712841274,134440.43484574556,236470.06108299032,10000.0,9494.563725779373,8980.317969884374,7468.344827019129
2026-03-30 13:35:00+00:00,10000.0,285811.5856881295,27124.97707158503,9310.382016525076,9559.502250330197,224438.0557582121,-108309.92530044391,291749.2677764595,134440.43484574556,236470.06108299032,10000.0,9494.563725779373,8980.317969884374,7215.6625479250715
2026-03-30 13:40:00+00:00,10000.0,285307.1929789142,27124.97707158503,9310.382016525076,9549.965372498224,224928.1066624783,-108309.92530044391,292241.25730439334,134932.7447255062,236962.43379220561,10000.0,9494.563725779373,8980.317969884374,7215.6625479250715
2026-03-30 13:45:00+00:00,10000.0,284800.6890153572,27124.97707158503,9310.382016525076,9549.965372498224,225420.91247126978,-108805.57943084832,292734.82805703784,134425.58214425974,236962.43379220561,10000.0,9494.563725779373,8980.317969884374,7215.6625479250715
2026-03-30 13:50:00+00:00,10000.0,285293.63840155606,27124.97707158503,9310.382016525076,9549.965372498224,224917.93987608122,-108805.57943084832,293227.77454054926,134917.9479795475,236962.43379220561,10000.0,9494.563725779373,8980.317969884374,7215.6625479250715
