window_start,LIVE_ORB,LIVE_VWM,LIVE_RENKO,CONSENSUS_2_OF_3,CHEAP_LEADER_PULLBACK,OPEN_FLIP_VALUE,LIVE_PRIORITY_PORTFOLIO
2026-04-09 05:00:00+00:00,26762.215404807605,19961.46002824973,18488.62948033062,23186.166888099222,30451.73210780303,11267.69603075019,26918.830305056912
2026-04-09 05:05:00+00:00,26752.215404807605,19961.46002824973,18488.62948033062,23186.166888099222,30451.73210780303,11267.69603075019,26908.830305056912
2026-04-09 05:10:00+00:00,26752.215404807605,19961.46002824973,18488.62948033062,23186.166888099222,30451.73210780303,11267.69603075019,26908.830305056912
2026-04-09 05:15:00+00:00,26761.618199554836,19961.46002824973,18488.62948033062,23186.166888099222,30461.13490255026,11267.69603075019,26918.233099804143
2026-04-09 05:20:00+00:00,26771.02506511745,19961.46002824973,18488.62948033062,23186.166888099222,30451.13490255026,11267.69603075019,26927.639965366758
2026-04-09 05:25:00+00:00,26780.40824087938,19970.84320401166,18498.015895922515,23195.553303691115,30460.51968272305,11267.69603075019,26937.023141128688
2026-04-09 05:30:00+00:00,26789.820404375096,19970.84320401166,18498.015895922515,23195.553303691115,30460.51968272305,11267.69603075019,26946.435304624403
2026-04-09 05:35:00+00:00,26799.235416054868,19970.84320401166,18498.015895922515,23195.553303691115,30469.924579733193,11267.69603075019,26955.850316304175
2026-04-09 05:40:00+00:00,26799.235416054868,19970.84320401166,18498.015895922515,23195.553303691115,30479.325326280916,11267.69603075019,26955.850316304175
2026-04-09 05:45:00+00:00,26808.640272629986,19970.84320401166,18498.015895922515,23195.553303691115,30488.725221709687,11267.69603075019,26965.255172879293
2026-04-09 05:50:00+00:00,26818.039674630734,19970.84320401166,18498.015895922515,23195.553303691115,30498.127537945984,11267.69603075019,26974.65457488004
2026-04-09 05:55:00+00:00,26827.447836308555,19970.84320401166,18498.015895922515,23195.553303691115,30507.528522739132,11267.69603075019,26984.062736557862
2026-04-09 06:00:00+00:00,26836.834780975525,19970.84320401166,18507.385362601082,23204.92277036968,30516.915089903265,11267.69603075019,26993.449681224833
2026-04-09 06:05:00+00:00,26826.834780975525,19960.84320401166,18507.385362601082,23194.92277036968,30506.915089903265,11267.69603075019,26983.449681224833
2026-04-09 06:10:00+00:00,26826.834780975525,19960.84320401166,18507.385362601082,23194.92277036968,30506.915089903265,11267.69603075019,26983.449681224833
2026-04-09 06:15:00+00:00,26836.237237041405,19960.84320401166,18507.385362601082,23194.92277036968,30516.3176125242,11267.69603075019,26992.852137290713
2026-04-09 06:20:00+00:00,26845.646174780475,19960.84320401166,18507.385362601082,23194.92277036968,30525.720210580548,11267.69603075019,27002.261075029783
2026-04-09 06:25:00+00:00,26855.048549861705,19960.84320401166,18507.385362601082,23194.92277036968,30535.115686525056,11267.69603075019,27011.663450111013
2026-04-09 06:30:00+00:00,26864.45529112527,19960.84320401166,18507.385362601082,23194.92277036968,30544.520077618545,11277.091381969884,27021.070191374576
2026-04-09 06:35:00+00:00,26854.45529112527,19960.84320401166,18507.385362601082,23194.92277036968,30534.520077618545,11277.091381969884,27011.070191374576
2026-04-09 06:40:00+00:00,26863.85354319386,19970.241456080254,18507.385362601082,23204.321022438275,30543.91523543547,11277.091381969884,27020.46844344317
2026-04-09 06:45:00+00:00,26873.2562422538,19970.241456080254,18507.385362601082,23204.321022438275,30543.91523543547,11277.091381969884,27029.871142503107
2026-04-09 06:50:00+00:00,26863.2562422538,19960.241456080254,18507.385362601082,23194.321022438275,30543.91523543547,11277.091381969884,27019.871142503107
2026-04-09 06:55:00+00:00,26872.656002206088,19969.64121603254,18507.385362601082,23203.720782390563,30553.315548456587,11277.091381969884,27029.270902455395
2026-04-09 07:00:00+00:00,26862.656002206088,19969.64121603254,18507.385362601082,23203.720782390563,30543.315548456587,11277.091381969884,27019.270902455395
2026-04-09 07:05:00+00:00,26872.071669859073,19969.64121603254,18507.385362601082,23203.720782390563,30533.315548456587,11277.091381969884,27028.68657010838
