sample,strategy,entry_idx,exit_idx,side,entry_price,exit_price,exit_type,pnl
TRAIN,late_limit_97_to_99,270.0,,UP,0.5072210897501943,1.0,settlement,9.69526855266406
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5063609814072342,1.0,settlement,9.728757047213382
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5080009580994832,1.0,settlement,9.665002243719535
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5070511141953965,1.0,settlement,9.701877578098397
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5098671625018482,1.0,settlement,9.592951638092114
TRAIN,late_limit_97_to_99,270.0,,UP,0.5067928815345065,1.0,settlement,9.711926718704554
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.507628798092122,1.0,settlement,9.67943399110554
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5116289211678087,1.0,settlement,9.52541580091816
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5131171821687205,1.0,settlement,9.468725670293093
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5077013977882922,1.0,settlement,9.676617034270858
TRAIN,late_limit_97_to_99,270.0,,UP,0.5070252915562193,1.0,settlement,9.702882007141834
TRAIN,late_limit_97_to_99,270.0,,UP,0.506356171672223,1.0,settlement,9.72894463510805
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5068026559651555,1.0,settlement,9.711546159630892
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5053986833744236,1.0,settlement,9.766359420710085
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5060758868844889,1.0,settlement,9.739882379621232
TRAIN,late_limit_97_to_99,270.0,,UP,0.5079859305765424,1.0,settlement,9.665584576427985
TRAIN,late_limit_97_to_99,270.0,,UP,0.5084369070300545,1.0,settlement,9.648123737148147
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.507528620129225,1.0,settlement,9.683322341612655
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5058284239326948,1.0,settlement,9.74954937061938
TRAIN,late_limit_97_to_99,270.0,,UP,0.5062984120698781,1.0,settlement,9.731197636819417
TRAIN,late_limit_97_to_99,270.0,,UP,0.5069063136611237,1.0,settlement,9.7075112392567
TRAIN,late_limit_97_to_99,270.0,,UP,0.5052948376804868,1.0,settlement,9.770425815359907
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5078418037025777,1.0,settlement,9.671171398439256
TRAIN,late_limit_97_to_99,270.0,,UP,0.507234994620995,1.0,settlement,9.69472809653439
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.508345308566627,1.0,settlement,9.651667725619102
TRAIN,late_limit_97_to_99,270.0,,UP,0.5072087611394888,1.0,settlement,9.695747767317993
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5052688009075174,1.0,settlement,9.771445626642532
TRAIN,late_limit_97_to_99,270.0,,UP,0.5077501967825538,1.0,settlement,9.674724026434088
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5057956577125245,1.0,settlement,9.750830072415585
TRAIN,late_limit_97_to_99,270.0,,UP,0.5066420151017998,1.0,settlement,9.717802436283723
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5057253569870135,1.0,settlement,9.753578409391068
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5054563398560138,1.0,settlement,9.7641024268261
TRAIN,late_limit_97_to_99,270.0,,UP,0.507202160621563,1.0,settlement,9.696004339857822
TRAIN,late_limit_97_to_99,270.0,,UP,0.5055413130389039,1.0,settlement,9.760777044487462
TRAIN,late_limit_97_to_99,270.0,,UP,0.5078391371100309,1.0,settlement,9.671274794036503
TRAIN,late_limit_97_to_99,270.0,,UP,0.505696535962764,1.0,settlement,9.754705359532721
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5082249343671837,1.0,settlement,9.656327003616028
TRAIN,late_limit_97_to_99,270.0,,UP,0.5055040813060433,1.0,settlement,9.762233951827938
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.512244938468777,1.0,settlement,9.501910806756626
TRAIN,late_limit_97_to_99,270.0,,UP,0.5063535007189053,1.0,settlement,9.729048808396318
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5126283686244135,1.0,settlement,9.487309021609533
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5100834553694525,1.0,settlement,9.58463507438605
TRAIN,late_limit_97_to_99,270.0,,UP,0.5050343877652739,1.0,settlement,9.78063188221497
TRAIN,late_limit_97_to_99,270.0,,UP,0.5073290318268381,1.0,settlement,9.691073825188084
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5067735558168852,1.0,settlement,9.712679192150556
TRAIN,late_limit_97_to_99,270.0,,UP,0.5068954829712313,1.0,settlement,9.707932751311471
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5067022689667385,1.0,settlement,9.715455340257083
TRAIN,late_limit_97_to_99,270.0,,UP,0.5051265968205725,1.0,settlement,9.777017347617768
TRAIN,late_limit_97_to_99,270.0,,UP,0.5070265947095276,1.0,settlement,9.70283131564122
TRAIN,late_limit_97_to_99,270.0,,UP,0.5051726178400564,1.0,settlement,9.77521384741031
TRAIN,late_limit_97_to_99,270.0,,UP,0.507802706240658,1.0,settlement,9.672687488870523
TRAIN,late_limit_97_to_99,270.0,,UP,0.5067634148572955,1.0,settlement,9.713074067345605
TRAIN,late_limit_97_to_99,270.0,,UP,0.5057267059996464,1.0,settlement,9.753525663892844
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5050700146145319,1.0,settlement,9.779235176596206
TRAIN,late_limit_97_to_99,270.0,,UP,0.506996049586124,1.0,settlement,9.704019562210195
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5057572739479222,1.0,settlement,9.752330552836892
TRAIN,late_limit_97_to_99,270.0,,UP,0.5056492053243734,1.0,settlement,9.756556345193921
TRAIN,late_limit_97_to_99,270.0,,UP,0.5063764356083374,1.0,settlement,9.728154331049112
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5057228055710453,1.0,settlement,9.753678168830717
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5051662303508551,1.0,settlement,9.77546414465326
TRAIN,late_limit_97_to_99,270.0,,UP,0.5094527455107679,1.0,settlement,9.60890589582393
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5056790791915872,1.0,settlement,9.755388010883657
TRAIN,late_limit_97_to_99,270.0,,UP,0.5061462426794812,1.0,settlement,9.737135698688835
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5060172846595558,1.0,settlement,9.742170785782381
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5076769156890028,1.0,settlement,9.677566879574034
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5075959036350363,1.0,settlement,9.680710601459158
TRAIN,late_limit_97_to_99,270.0,,UP,0.506298707948983,1.0,settlement,9.731186094292081
TRAIN,late_limit_97_to_99,270.0,,UP,0.525223925760411,1.0,settlement,9.019498220729677
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5054431812707482,1.0,settlement,9.764617481353163
TRAIN,late_limit_97_to_99,270.0,,UP,0.5103723712469831,1.0,settlement,9.573537117942319
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5060612348423134,1.0,settlement,9.740454489496631
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5068107453236487,1.0,settlement,9.711231218497574
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.505280705012671,1.0,settlement,9.77097935225773
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5051088386659809,1.0,settlement,9.777713353047886
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5052523771874463,1.0,settlement,9.772088966837352
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5092303593923279,1.0,settlement,9.617478040258927
TRAIN,late_limit_97_to_99,270.0,,UP,0.5059322927230505,1.0,settlement,9.745490647330634
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5058350334042864,1.0,settlement,9.74929105265737
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5053279690281894,1.0,settlement,9.769128274912795
TRAIN,late_limit_97_to_99,270.0,,UP,0.5054497819314193,1.0,settlement,9.764359114347833
TRAIN,late_limit_97_to_99,270.0,,UP,0.5056061551850842,1.0,settlement,9.758240231943695
TRAIN,late_limit_97_to_99,270.0,,UP,0.5084178546960575,1.0,settlement,9.648860775902929
TRAIN,late_limit_97_to_99,270.0,,UP,0.5052474252635019,1.0,settlement,9.772282948863513
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5071535533827166,1.0,settlement,9.697893985559112
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5075808354384158,1.0,settlement,9.681295442651297
TRAIN,late_limit_97_to_99,270.0,,UP,0.5051395267803489,1.0,settlement,9.77651060715414
TRAIN,late_limit_97_to_99,270.0,,UP,0.505841728524672,1.0,settlement,9.74902939416604
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5066375543059197,1.0,settlement,9.717976221876683
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5060952376353638,1.0,settlement,9.739126852730617
TRAIN,late_limit_97_to_99,270.0,,UP,0.5051088986027736,1.0,settlement,9.777711003828845
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.507704629694962,1.0,settlement,9.676491651077082
TRAIN,late_limit_97_to_99,270.0,,UP,0.5052390718756148,1.0,settlement,9.772610185266725
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5051070407325249,1.0,settlement,9.777783823202366
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5100250645253362,1.0,settlement,9.58687953504143
TRAIN,late_limit_97_to_99,270.0,,UP,0.5053743502098059,1.0,settlement,9.767312110020036
TRAIN,late_limit_97_to_99,270.0,,UP,0.5063873500235089,1.0,settlement,9.727728689383241
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5051002496319889,1.0,settlement,9.778050005490798
TRAIN,late_limit_97_to_99,270.0,,UP,0.50506051536779,1.0,settlement,9.779607563299425
TRAIN,late_limit_97_to_99,270.0,,UP,0.5050384949289168,1.0,settlement,9.78047085600372
TRAIN,late_limit_97_to_99,270.0,,UP,0.5068590052939471,1.0,settlement,9.709352533059196
TRAIN,late_limit_97_to_99,270.0,,UP,0.5067776249403532,1.0,settlement,9.712520750451407
TRAIN,late_limit_97_to_99,270.0,,DOWN,0.5051414739193845,1.0,settlement,9.776434298712722
